sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
1139,1061,674993,138,138
1140,1061,675190,138,138
1141,1061,674300,138,138
1142,1061,675096,138,138
1143,1060,675017,138,138
1144,1061,674067,138,138
1145,1061,675252,138,138
1146,1061,674952,138,138
1147,1060,674962,138,138
1148,1061,674243,138,138
1149,1062,675018,138,138
1150,1060,675306,141,141
1151,1061,674990,138,138
1152,1061,674310,138,138
1153,1061,674341,138,141
1154,1061,675101,138,138
1155,1061,675309,141,141
1156,1061,673987,138,138
1157,1060,675032,138,138
1158,1061,674487,138,140
1159,1062,674156,138,138
1160,1060,675354,141,141
1161,1061,675031,138,138
1162,1061,674972,138,138
1163,1061,674268,138,138
1164,1061,675215,138,138
1165,1060,675141,141,138
1166,1061,674992,138,138
1167,1061,674050,138,138
1168,1061,675055,138,138
1169,1061,675368,138,138
1170,1060,674944,138,138
1171,1061,674240,138,138
1172,1061,675003,138,138
1173,1061,675016,138,138
1174,1061,675337,141,141
1175,1060,674296,138,138
1176,1061,675024,138,138
1177,1061,674990,138,138
1178,1061,674022,138,138
1179,1061,675373,141,141
1180,1060,674962,138,138
1181,1061,674963,138,138
1182,1061,674273,138,138
1183,1061,675218,138,138
1184,1061,675124,141,138
1185,1060,674975,138,138
1186,1061,674270,138,138
1187,1061,675022,138,138
1188,1061,675350,138,138
1189,1060,674981,138,138
1190,1061,674106,138,138
1191,1061,675080,138,138
1192,1061,675058,138,138
1193,1061,674568,141,141
1194,1061,675055,138,138
1195,1060,674988,138,138
1196,1061,675042,138,138
1197,1064,676577,141,141
1198,1061,675072,138,138
1199,1061,675002,138,138
1200,1061,674928,138,138
1201,1061,674096,138,138
1202,1060,675344,141,141
1203,1061,675038,138,138
1204,1061,674955,138,138
1205,1062,662390,135,186
1206,1061,675267,141,141
1207,1060,674988,138,139
1208,1026,649911,132,133
1209,1060,675344,141,141
1210,1061,674955,138,138
1211,1061,674918,138,138
1212,1060,673872,138,139
1213,1061,675138,138,138
1214,1061,675019,141,138
1215,1061,674999,138,138
1216,1061,674265,138,138
1217,1060,674995,138,138
1218,1061,675271,138,138
1219,1061,674919,138,138
1220,1061,674364,138,138
1221,1061,675036,138,138
1222,1061,675037,138,138
1223,1060,675337,141,141
1224,1062,674193,138,138
1225,1060,675056,138,138
1226,1061,674958,138,138
1227,1061,674394,138,138
1228,1061,675274,141,141
1229,1061,674941,138,138
1230,1060,675024,138,138
1231,1061,674337,138,138
1232,1061,675242,138,138
1233,1061,675049,138,138
1234,1061,674985,138,138
1235,1061,674056,138,138
1236,1061,675053,138,138
1237,1061,675330,141,141
1238,1060,674973,138,138
1239,1061,674311,138,138
1240,1061,675065,138,138
1241,1061,675130,138,138
1242,1061,674617,141,141
1243,1061,675017,138,138
1244,1061,674848,138,138
1245,1061,674108,138,145
1246,1061,673816,138,138
1247,1060,675390,141,141
1248,1061,674983,138,138
1249,1061,675057,138,138
1250,1061,674263,138,138
1251,1061,675181,138,138
1252,1061,675263,141,141
1253,1060,674943,138,138
1254,1061,674354,138,138
1255,1061,675050,138,138
1256,1061,675225,138,138
1257,1061,675050,138,138
1258,1061,674175,138,138
1259,1060,675014,138,138
1260,1062,675030,138,138
1261,1060,674622,139,139
1262,1061,675074,138,138
1263,1061,674969,138,138
1264,1061,674952,138,138
1265,1061,674361,138,138
1266,1061,675373,141,141
1267,1060,674947,138,138
1268,1061,675007,138,138
1269,1061,668754,138,138
1270,1061,675109,138,138
1271,1061,675003,138,138
1272,1060,675334,141,141
1273,1061,674038,138,138
1274,1061,675047,138,138
1275,1061,675016,138,138
1276,1061,674367,138,138
1277,1061,675359,141,141
1278,1062,674973,138,138
1279,1061,675130,138,138
1280,1061,674028,138,138
1281,1061,675229,138,138
1282,1061,674992,140,138
1283,1060,674939,138,138
1284,1061,674286,138,138
1285,1061,675017,138,138
1286,1061,675297,139,139
1287,1060,675005,138,138
1288,1061,674388,138,138
1289,1061,674976,138,138
1290,1061,675134,138,138
1291,1061,674489,141,141
1292,1061,675084,138,138
1293,1061,675070,138,138
1294,1061,674992,138,138
1295,1061,674525,138,138
1296,1061,675179,141,139
1297,1061,674994,138,138
1298,1060,675028,138,138
1299,1061,674379,138,138
1300,1061,675332,138,138
1301,1061,675037,138,138
1302,1061,675006,138,138
1303,1060,674096,138,138
1304,1062,675018,138,138
1305,1060,675370,141,141
1306,1061,674998,138,138
1307,1061,674191,138,138
1308,1061,674985,138,138
1309,1061,675151,138,138
1310,1061,674477,141,138
1311,1060,675063,138,138
1312,1061,674984,138,138
1313,1061,675110,138,138
1314,1065,637262,132,138
1315,1062,587071,120,120
1316,1062,586739,123,123
1317,1062,586787,120,120
1318,1062,587272,120,123
1319,1062,587042,120,120
1320,1062,586914,123,123
1321,1062,586862,120,120
1322,1062,586134,120,121
1323,1062,586888,120,120
1324,1062,586829,120,120
1325,1062,586268,120,124
1326,1062,587010,120,120
1327,1062,586953,123,123
1328,1061,587076,120,120
1329,1063,585773,120,121
1330,1062,587097,120,120
1331,1061,587548,123,123
1332,1062,586860,120,120
1333,1062,586130,120,120
1334,1062,587251,122,122
1335,1061,586686,120,120
1336,1062,585850,120,120
1337,1062,585962,120,120
1338,1062,587168,122,122
1339,1062,586384,120,120
1340,1062,586285,120,120
1341,1065,588948,120,120
1342,1062,586657,123,123
1343,1061,587158,120,120
1344,1063,585520,120,120
1345,1062,586934,120,120
1346,1061,586564,120,120
1347,1062,586533,120,120
1348,1062,585561,120,120
1349,1062,587109,120,120
1350,1062,586662,120,120
1351,1062,586705,120,120
1352,1062,586269,120,120
1353,1062,586998,123,123
1354,1061,586828,120,120
1355,1066,587867,120,120
1356,1062,586529,120,121
1357,1062,586715,121,120
1358,1062,586733,120,120
1359,1062,585631,120,120
1360,1062,587067,120,120
1361,1062,586705,120,120
1362,1061,586401,120,120
1363,1062,586019,120,120
1364,1062,587522,123,123
1365,1062,587047,120,120
1366,1062,586650,120,120
1367,1062,586955,120,120
1368,1062,587064,123,123
1369,1062,586209,120,120
1370,1061,586138,120,120
1371,1063,585976,120,121
1372,1062,587287,123,123
1373,1061,587192,120,120
1374,1062,586117,120,120
1375,1062,587541,123,123
1376,1062,587108,120,120
1377,1062,586651,120,120
1378,1062,586438,120,120
1379,1062,586697,123,123
1380,1062,587466,120,120
1381,1062,586617,120,120
1382,1062,586251,120,120
1383,1061,586284,120,120
1384,1062,586258,120,120
1385,1063,604958,123,173
1386,1064,601014,121,297
1387,1062,586891,120,120
1388,1062,587182,120,120
1389,1062,585789,123,128
1390,1061,587056,120,121
1391,1062,587252,120,120
1392,1062,587740,120,120
1393,1062,586008,121,120
1394,1062,587048,120,120
1395,1062,587311,120,120
1396,1062,587904,123,123
1397,1062,586521,120,120
1398,1061,587237,120,120
1399,1062,587735,123,123
1400,1062,586992,120,120
1401,1062,587094,120,120
1402,1062,587291,120,120
1403,1062,587270,123,123
1404,1062,586239,120,121
1405,1062,587233,120,120
1406,1062,586812,123,123
1407,1061,587130,120,120
1408,1062,586837,120,120
1409,1062,587671,120,120
1410,1062,587720,123,120
1411,1062,587504,120,120
1412,1062,587175,120,120
1413,1062,587566,123,123
1414,1062,587414,120,120
1415,1062,586531,120,120
1416,1062,586887,123,123
1417,1062,587281,120,120
1418,1062,587423,120,120
1419,1061,587541,123,123
1420,1063,586449,120,120
1421,1062,587951,120,120
1422,1061,587802,120,120
1423,1063,586171,120,120
1424,1061,587586,120,120
1425,1062,586924,120,120
1426,1062,587680,123,123
1427,1062,587193,120,120
1428,1062,587582,120,120
1429,1062,588385,123,123
1430,1062,587364,120,120
1431,1062,586667,120,120
1432,1062,587436,123,123
1433,1061,587325,120,120
1434,1062,586821,120,120
1435,1063,586438,120,120
1436,1062,588126,123,123
1437,1061,586978,120,120
1438,1062,586198,120,120
1439,1062,587625,123,126
1440,1062,587554,120,120
1441,1062,587150,120,120
1442,1062,587259,123,125
1443,1062,587085,120,120
1444,1062,587108,120,120
1445,1062,587309,120,120
1446,1062,586873,123,123
1447,1061,587310,120,120
1448,1062,587620,120,120
1449,1064,587694,123,123
1450,1062,585139,120,120
1451,1062,587150,120,120
1452,1062,587902,123,123
1453,1062,585737,120,120
1454,1062,586995,120,120
1455,1062,587489,120,120
1456,1061,588236,123,123
1457,1063,585903,120,120
1458,1062,587996,120,120
1459,1062,587684,123,123
1460,1061,587043,120,120
1461,1062,586439,120,120
1462,1062,587485,122,122
1463,1062,587623,120,120
1464,1061,587357,120,120
1465,1063,586727,120,120
1466,1062,587290,123,123
1467,1061,586916,120,120
1468,1062,586486,120,120
1469,1062,588017,123,124
1470,1062,587012,120,120
1471,1062,587418,120,120
1472,1062,586924,123,123
1473,1062,587585,120,120
1474,1062,586966,120,120
1475,1061,587773,120,120
1476,1063,585947,120,120
1477,1061,586839,120,120
1478,1062,587098,120,120
1479,1062,587258,123,123
1480,1062,586383,120,120
1481,1062,586410,120,120
1482,1062,587457,120,120
1483,1062,587006,123,123
1484,1062,585705,120,120
1485,1061,587007,120,120
1486,1062,586811,120,120
1487,1062,586811,120,120
1488,1062,587415,120,120
1489,1062,586934,120,120
1490,1062,586844,123,123
1491,1062,586302,120,120
1492,1062,587008,120,120
1493,1062,588008,123,123
1494,1061,587315,120,120
1495,1062,586208,120,120
1496,1062,586605,120,120
1497,1062,587528,123,123
1498,1062,587096,120,120
1499,1062,585956,120,120
1500,1062,587435,120,120
1501,1062,587476,120,120
1502,1062,586279,120,120
1503,1062,587595,120,120
1504,1062,587297,123,123
1505,1061,586583,120,120
1506,1062,586156,120,120
1507,1062,587581,123,123
1508,1062,586558,120,120
1509,1062,586668,120,120
1510,1062,586753,120,120
1511,1062,587542,123,123
1512,1062,586814,120,120
1513,1061,586635,120,120
1514,1063,586566,120,120
1515,1061,587477,120,120
1516,1062,587124,120,120
1517,1062,585864,120,120
1518,1062,587427,123,123
1519,1062,586933,120,120
1520,1061,587212,120,120
1521,1063,586686,120,120
1522,1061,587058,120,120
1523,1062,587012,120,120
1524,1062,588457,120,120
1525,1062,586239,120,120
1526,1062,587412,120,120
1527,1062,587571,120,120
1528,1062,587850,123,123
1529,1062,586469,120,120
1530,1062,587961,120,120
1531,1061,587528,123,123
1532,1062,586784,120,120
1533,1062,586053,120,120
1534,1062,586766,120,120
1535,1062,587427,123,123
1536,1062,585767,120,120
1537,1062,587093,120,120
1538,1062,587659,123,123
1539,1061,587572,120,120
1540,1062,585175,120,120
1541,1062,587939,120,120
1542,1062,587408,123,123
1543,1062,586917,120,120
1544,1062,586550,120,120
1545,1062,587972,123,123
1546,1062,587768,120,120
1547,1061,586548,120,120
1548,1063,586828,120,120
1549,1062,587363,120,120
1550,1061,587174,120,120
1551,1062,585554,120,120
1552,1062,587894,123,123
1553,1062,587884,120,120
1554,1062,587400,120,120
1555,1062,586878,123,123
1556,1061,587013,120,120
1557,1062,586925,120,120
1558,1062,587340,120,120
1559,1062,586099,123,120
1560,1062,586989,120,120
1561,1062,587214,120,120
1562,1062,587575,123,123
1563,1062,586350,120,120
1564,1062,587287,120,120
1565,1061,587237,120,120
1566,1062,586735,120,120
1567,1062,586709,120,120
1568,1062,586709,120,120
1569,1062,587444,123,123
1570,1062,585931,120,120
1571,1062,586787,120,120
1572,1062,587491,120,120
1573,1062,586512,123,123
1574,1062,586246,120,120
1575,1062,587174,120,120
1576,1061,587648,123,123
1577,1062,586585,120,120
1578,1062,586392,120,120
1579,1062,586758,120,120
1580,1062,587926,123,123
1581,1066,587970,120,120
1582,1062,586707,120,120
1583,1062,587486,123,123
1584,1062,586937,120,120
1585,1062,586013,120,120
1586,1062,587727,120,120
1587,1062,587071,120,120
1588,1061,587251,120,120
1589,1063,587407,120,120
1590,1062,587121,123,123
1591,1062,586639,120,120
1592,1061,587197,120,120
1593,1063,586638,123,123
1594,1061,586820,120,120
1595,1062,586857,120,120
1596,1062,587112,120,120
1597,1062,586348,123,123
1598,1062,587284,120,120
1599,1062,587307,120,120
1600,1062,587288,123,123
1601,1062,586994,120,120
1602,1061,587246,120,120
1603,1062,587511,120,120
1604,1062,586736,120,120
1605,1062,587322,120,120
1606,1062,587181,120,120
1607,1061,587045,123,123
1608,1062,586287,120,120
1609,1062,587008,120,120
1610,1062,587519,120,120
1611,1062,587036,120,120
1612,1062,586251,120,120
1613,1062,586870,120,120
1614,1061,587394,123,123
1615,1062,587199,120,120
1616,1062,587168,120,120
1617,1062,587358,123,123
1618,1062,588153,120,120
1619,1062,586066,120,121
1620,1063,587012,120,120
1621,1062,587369,120,120
1622,1062,586799,120,120
1623,1062,586180,120,120
1624,1062,587990,123,123
1625,1062,587074,120,120
1626,1062,587511,120,120
1627,1062,586767,123,123
1628,1061,586871,120,120
1629,1062,587657,120,120
1630,1062,585820,120,120
1631,1062,587763,123,123
1632,1062,587411,120,120
1633,1062,587301,120,120
1634,1062,586975,123,124
1635,1062,587339,120,120
1636,1061,587264,120,120
1637,1062,587132,123,123
1638,1062,586783,120,120
1639,1062,587292,120,120
1640,1062,586928,120,120
1641,1061,587591,123,123
1642,1062,585749,120,121
1643,1062,587218,120,120
1644,1062,587764,123,123
1645,1062,587163,120,120
1646,1062,586227,120,121
1647,1062,587412,120,120
1648,1061,587775,123,123
1649,1062,585910,120,121
1650,1062,587863,120,120
1651,1062,587984,123,123
1652,1062,586496,120,120
1653,1062,586215,120,120
1654,1062,587046,120,120
1655,1061,587613,120,120
1656,1062,587471,120,120
1657,1063,586389,120,120
1658,1061,586733,123,123
1659,1062,587314,120,120
1660,1062,587403,120,120
1661,1062,586900,123,123
1662,1061,586876,120,120
1663,1062,586935,120,120
1664,1062,586856,120,120
1665,1062,586840,123,123
1666,1062,586507,120,120
1667,1062,587428,120,120
1668,1062,586079,120,120
1669,1061,587333,120,120
1670,1062,586788,120,120
1671,1062,586884,120,120
1672,1062,586406,123,123
1673,1062,587569,120,120
1674,1062,586998,120,120
1675,1062,588033,123,123
1676,1062,586112,120,120
1677,1062,586831,120,120
1678,1062,587663,120,120
1679,1062,586098,123,123
1680,1061,587333,120,120
1681,1062,586917,120,120
1682,1062,588070,123,123
1683,1062,586946,120,120
1684,1062,587421,120,120
1685,1061,587856,123,123
1686,1062,586372,120,120
1687,1062,586319,120,120
1688,1062,586781,120,120
1689,1062,587487,123,123
1690,1061,586175,120,120
1691,1062,586180,120,120
1692,1062,587966,120,120
1693,1062,587413,120,120
1694,1065,586786,120,120
1695,1062,587798,120,120
1696,1062,588084,123,123
1697,1062,587182,120,120
1698,1062,586337,120,120
1699,1062,587808,123,123
1700,1062,587329,120,120
1701,1061,586540,120,120
1702,1062,586926,123,123
1703,1062,587401,120,120
1704,1062,587113,120,120
1705,1062,587700,120,120
1706,1062,586720,120,120
1707,1062,587228,120,120
1708,1062,587066,120,120
1709,1064,588448,123,123
1710,1062,585703,120,120
1711,1062,587788,120,120
1712,1061,587325,123,123
1713,1062,585800,120,120
1714,1062,587600,120,120
1715,1062,586961,120,120
1716,1062,587476,123,123
1717,1062,585939,120,120
1718,1062,587156,120,120
1719,1061,587480,123,123
1720,1062,587075,120,120
1721,1062,585820,120,120
1722,1062,586655,120,120
1723,1062,588489,123,123
1724,1061,586519,120,120
1725,1062,585822,120,120
1726,1062,587130,121,121
1727,1062,586851,120,120
1728,1062,585977,120,120
1729,1062,586901,120,120
1730,1062,587542,123,123
1731,1061,587477,120,120
1732,1063,586439,120,120
1733,1061,588010,123,123
1734,1062,587068,120,120
1735,1062,587133,120,120
1736,1062,587107,120,120
1737,1062,587587,123,123
1738,1061,587139,120,120
1739,1062,586933,120,120
1740,1062,587087,123,123
1741,1062,586974,120,120
1742,1062,587227,120,120
1743,1062,586936,120,120
1744,1061,587263,120,120
1745,1062,587539,120,120
1746,1062,587524,120,120
1747,1062,586440,122,120
1748,1062,587248,120,120
1749,1062,586928,120,120
1750,1062,587750,123,123
1751,1062,586555,120,120
1752,1062,587594,120,120
1753,1061,587413,123,123
1754,1062,586863,120,120
1755,1062,585917,120,120
1756,1062,587424,120,120
1757,1062,587547,123,123
1758,1062,586825,120,120
1759,1062,586923,120,120
1760,1061,587433,123,123
1761,1062,586940,120,120
1762,1062,586170,120,120
1763,1062,587793,120,120
1764,1062,587599,123,123
1765,1062,587127,120,120
1766,1062,585809,120,120
1767,1062,587669,123,123
1768,1062,587519,120,154
1769,1062,587397,120,120
1770,1062,586079,120,125
1771,1062,587580,122,120
1772,1062,587257,120,120
1773,1062,587668,120,120
1774,1062,585997,123,122
1775,1061,587926,120,120
1776,1062,586946,120,120
1777,1062,586999,123,124
1778,1062,587160,120,120
1779,1062,587476,120,120
1780,1062,587623,123,123
1781,1062,586399,120,120
1782,1062,586918,120,120
1783,1061,587312,120,120
1784,1062,587452,123,123
1785,1062,585960,120,120
1786,1062,587529,120,120
1787,1062,588109,123,123
1788,1062,586979,120,120
1789,1062,585688,120,120
1790,1063,587277,120,120
1791,1062,586870,120,120
1792,1062,587076,120,120
1793,1062,587442,120,120
1794,1062,587386,123,123
1795,1062,586986,120,120
1796,1062,586078,120,120
1797,1062,588186,123,123
1798,1062,586436,120,120
1799,1061,587270,120,120
1800,1063,587480,120,141
1801,1062,587494,120,120
1802,1062,587022,120,120
1803,1062,587439,120,120
1804,1062,585400,123,127
1805,1062,586965,120,120
1806,1061,587459,120,120
1807,1065,587626,121,121
1808,1063,588395,120,121
1809,1062,586990,120,120
1810,1062,587781,122,122
1811,1062,585640,120,124
1812,1062,586901,120,120
1813,1062,587492,120,120
1814,1062,587815,123,123
1815,1062,586333,120,121
1816,1062,587682,120,120
1817,1062,587622,123,123
1818,1062,586702,120,120
1819,1063,586572,120,120
1820,1062,587409,120,120
1821,1062,587461,123,123
1822,1062,587424,120,120
1823,1062,586273,120,120
1824,1062,588263,123,123
1825,1062,587326,120,121
1826,1062,585725,120,121
1827,1062,587920,120,120
1828,1062,587083,120,120
1829,1062,587554,120,120
1830,1062,587283,120,120
1831,1062,587530,123,120
1832,1062,587339,120,120
1833,1062,587789,120,120
1834,1063,586706,123,124
1835,1062,587032,120,120
1836,1062,587164,120,120
1837,1062,587209,123,123
1838,1062,586216,120,120
1839,1062,586954,120,120
1840,1062,588396,120,120
1841,1062,586275,120,120
1842,1062,587074,120,120
1843,1062,587542,120,120
1844,1062,587210,123,123
1845,1063,586116,120,120
1846,1061,587111,120,120
1847,1062,587574,120,120
1848,1062,587246,120,120
1849,1062,587133,120,120
1850,1062,586663,120,120
1851,1062,587221,123,123
1852,1062,587173,120,120
1853,1065,588121,120,120
1854,1062,587334,123,123
1855,1062,586839,120,120
1856,1062,586255,120,120
1857,1062,587191,120,120
1858,1062,587891,120,120
1859,1061,587180,120,120
1860,1063,586255,120,120
1861,1062,586930,123,123
1862,1062,587030,120,120
1863,1062,587352,120,120
1864,1062,586462,122,123
1865,1062,587366,120,120
1866,1062,586561,120,120
1867,1062,587865,120,120
1868,1062,587109,123,122
1869,1062,587875,120,120
1870,1062,587050,120,120
1871,1062,587422,123,123
1872,1062,586369,120,120
1873,1062,586593,120,120
1874,1062,588240,123,123
1875,1062,586755,120,120
1876,1062,587321,120,120
1877,1062,587771,120,120
1878,1062,587266,120,120
1879,1062,586429,120,120
1880,1063,588002,120,120
1881,1061,588331,123,123
1882,1062,586968,120,120
1883,1063,586554,120,120
1884,1061,587238,123,123
1885,1062,587600,120,120
1886,1062,587908,120,120
1887,1063,587279,123,123
1888,1062,587372,120,120
1889,1062,586954,120,120
1890,1062,586626,120,120
1891,1062,587322,123,120
1892,1062,586982,120,120
1893,1062,587036,120,120
1894,1062,587190,123,123
1895,1062,586993,120,120
1896,1062,587264,120,120
1897,1061,587605,123,123
1898,1063,586238,120,120
1899,1062,586850,120,120
1900,1062,587883,120,120
1901,1062,587536,123,123
1902,1062,585944,120,120
1903,1062,587812,120,120
1904,1062,588139,123,123
1905,1062,586596,120,120
1906,1062,586479,120,120
1907,1062,587624,123,123
1908,1062,587246,120,120
1909,1062,586856,120,120
1910,1062,587851,120,120
1911,1062,588209,123,120
1912,1062,587593,120,120
1913,1062,587080,120,120
1914,1062,587631,123,122
1915,1062,587629,120,120
1916,1062,587225,120,120
1917,1063,586866,123,123
1918,1062,587070,120,120
1919,1061,586696,120,120
1920,1063,586918,123,123
1921,1062,586518,120,120
1922,1062,587386,120,120
1923,1062,587340,120,120
1924,1062,586615,123,123
1925,1062,586995,120,120
1926,1062,587496,120,120
1927,1062,588011,123,123
1928,1062,586397,120,120
1929,1062,587097,120,120
1930,1062,587500,120,120
1931,1062,586815,120,120
1932,1063,586022,120,120
1933,1062,586818,120,120
1934,1062,587572,123,123
1935,1062,587472,120,120
1936,1062,586408,120,120
1937,1062,587831,123,123
1938,1062,586707,120,120
1939,1062,586272,120,120
1940,1062,587781,120,120
1941,1062,587972,123,123
1942,1062,587808,120,120
1943,1063,586298,120,122
1944,1062,587823,123,124
1945,1061,587335,120,120
1946,1062,587191,120,120
1947,1063,586309,120,121
1948,1061,587577,120,120
1949,1062,587247,120,120
1950,1062,587603,120,120
1951,1063,586438,120,120
1952,1062,587290,120,120
1953,1062,586995,120,120
1954,1062,586843,123,123
1955,1062,586659,120,120
1956,1062,587597,120,120
1957,1062,587610,123,123
1958,1062,586591,120,120
1959,1062,587403,120,120
1960,1062,587073,120,120
1961,1064,587663,123,123
1962,1062,586986,120,120
1963,1063,587472,120,120
1964,1061,588116,123,123
1965,1062,586902,120,120
1966,1063,586632,120,120
1967,1062,588029,123,123
1968,1062,586925,120,120
1969,1062,586274,120,120
1970,1062,587931,123,123
1971,1062,586888,120,120
1972,1062,587003,120,120
1973,1062,586718,120,120
1974,1062,587462,123,123
1975,1062,586668,120,120
1976,1062,587699,120,120
1977,1063,587198,123,123
1978,1061,587524,120,120
1979,1062,586880,120,120
1980,1062,587535,123,123
1981,1062,585938,120,120
1982,1062,587843,120,120
1983,1062,587685,120,120
1984,1062,587657,122,120
1985,1063,586863,120,120
1986,1062,587491,120,120
1987,1062,587333,123,123
1988,1062,585820,120,120
1989,1062,587194,120,120
1990,1061,587165,122,122
1991,1062,587168,120,120
1992,1063,585945,120,120
1993,1062,586862,120,120
1994,1062,587111,123,123
1995,1061,587016,120,120
1996,1063,586682,120,120
1997,1062,587433,120,120
1998,1062,587237,120,120
1999,1061,586472,120,120
2000,1063,586851,120,120
2001,1062,587896,123,123
2002,1062,587247,120,121
2003,1062,586176,120,120
2004,1062,587846,123,123
2005,1062,587466,120,120
2006,1061,587506,120,120
2007,1063,586887,120,120
2008,1062,586823,120,120
2009,1061,586895,120,120
2010,1062,587365,120,120
2011,1063,586975,123,123
2012,1062,587295,120,120
2013,1062,586861,120,120
2014,1062,587133,123,123
2015,1062,586667,120,120
2016,1062,587401,120,120
2017,1062,587731,120,120
2018,1062,586596,123,121
2019,1062,587453,120,120
2020,1062,586529,120,120
2021,1061,587298,123,123
2022,1063,586681,120,120
2023,1062,586986,120,120
2024,1062,587057,120,120
2025,1062,587292,123,122
2026,1062,586715,120,120
2027,1062,587899,120,120
2028,1062,587410,123,123
2029,1062,587181,120,120
2030,1062,586663,120,120
2031,1062,588070,123,123
2032,1062,587047,120,120
2033,1062,586434,120,120
2034,1062,587409,120,120
2035,1062,587381,123,120
2036,1062,587407,120,120
2037,1062,585825,120,120
2038,1062,587748,123,123
2039,1062,586326,120,120
2040,1061,587762,120,120
2041,1063,587170,120,120
2042,1062,588016,120,120
2043,1061,587452,120,120
2044,1063,586601,120,120
2045,1062,586020,123,120
2046,1062,587211,120,120
2047,1061,586795,120,120
2048,1063,587683,123,123
2049,1062,586654,120,120
2050,1062,587464,120,120
2051,1062,586953,120,120
2052,1062,585982,123,120
2053,1062,587099,120,120
2054,1062,587196,120,120
2055,1061,587465,123,123
2056,1063,586886,120,121
2057,1061,587088,120,120
2058,1063,586884,120,120
2059,1061,587731,123,123
2060,1063,586182,120,120
2061,1061,586845,120,120
2062,1062,587600,123,123
2063,1062,587374,120,120
2064,1062,586367,120,120
2065,1063,586964,120,120
2066,1062,587666,123,120
2067,1062,586686,120,120
2068,1062,587090,120,120
2069,1061,587657,123,123
2070,1061,586887,120,120
2071,1063,586096,120,120
2072,1062,587486,122,122
2073,1062,586931,120,120
2074,1061,587525,120,120
2075,1063,586598,120,120
2076,1062,587462,123,123
2077,1062,587370,120,120
2078,1062,586896,120,120
2079,1062,586913,123,123
2080,1062,587053,120,120
2081,1062,587417,120,120
2082,1062,587034,120,120
2083,1062,587316,120,120
2084,1062,586898,120,120
2085,1062,587953,120,120
2086,1062,587208,123,121
2087,1062,587134,120,120
2088,1062,586974,120,120
2089,1062,587789,123,123
2090,1063,586262,120,120
2091,1061,587380,120,120
2092,1062,587752,123,123
2093,1062,587122,120,120
2094,1062,587654,120,127
2095,1062,587449,120,120
2096,1062,587629,120,120
2097,1065,587487,120,120
2098,1063,587825,120,125
2099,1062,587198,120,120
2100,1061,586416,120,120
2101,1063,586475,120,122
2102,1062,587898,123,123
2103,1062,586933,120,120
2104,1061,587421,120,120
2105,1063,586515,120,120
2106,1062,587433,120,120
2107,1061,587418,120,120
2108,1063,586580,120,120
2109,1062,587368,123,123
2110,1062,586869,120,120
2111,1062,586443,120,120
2112,1061,587168,123,123
2113,1063,586429,120,120
2114,1062,586539,120,120
2115,1062,586905,120,120
2116,1062,586761,123,123
2117,1062,586997,120,120
2118,1062,587020,120,120
2119,1062,587886,123,123
2120,1062,587091,120,120
2121,1062,587236,120,120
2122,1062,587120,120,120
2123,1062,587073,123,122
2124,1062,586005,120,120
2125,1062,587551,120,120
2126,1062,587749,123,124
2127,1062,587286,120,120
2128,1062,586185,120,121
2129,1062,587770,120,120
2130,1062,587194,120,120
2131,1062,586345,120,120
2132,1064,587384,120,120
2133,1062,587354,123,122
2134,1062,587049,120,120
2135,1062,586031,120,120
2136,1062,588026,123,123
2137,1062,587272,120,120
2138,1062,587015,120,120
2139,1062,586598,120,120
2140,1062,586795,120,120
2141,1062,586892,120,120
2142,1062,587363,120,120
2143,1062,586635,123,123
2144,1062,587411,120,120
2145,1062,586397,120,120
2146,1062,587186,120,120
2147,1062,587222,120,120
2148,1062,587077,120,120
2149,1062,587786,120,120
2150,1062,586722,123,123
2151,1062,587110,120,120
2152,1062,587011,120,120
2153,1061,587498,123,123
2154,1063,586661,120,120
2155,1061,587421,120,120
2156,1063,587571,120,120
2157,1061,587170,120,120
2158,1063,586087,120,121
2159,1062,587446,120,120
2160,1062,587481,123,123
2161,1062,587816,120,125
2162,1062,586479,120,133
2163,1062,587867,123,123
2164,1062,587655,120,120
2165,1062,585649,120,124
2166,1062,588368,120,120
2167,1062,587079,120,120
2168,1062,587263,120,120
2169,1062,585762,120,121
2170,1062,587134,123,123
2171,1062,586934,120,120
2172,1062,587024,120,120
2173,1063,585185,120,124
2174,1062,587696,123,123
2175,1061,587529,120,120
2176,1062,587145,120,120
2177,1063,587209,123,125
2178,1062,587529,120,120
2179,1061,586739,120,120
2180,1063,586944,120,121
2181,1062,587943,123,120
2182,1062,587405,120,120
2183,1062,587398,120,120
2184,1062,585749,123,124
2185,1062,587274,120,120
2186,1062,587468,120,124
2187,1062,587700,123,123
2188,1062,586619,120,122
2189,1062,587875,120,120
2190,1062,587293,120,120
2191,1062,587208,120,120
2192,1062,586576,120,120
2193,1062,587158,120,120
2194,1062,587825,123,123
2195,1062,586082,120,123
2196,1061,586804,120,120
2197,1062,587296,123,123
2198,1061,587208,120,120
2199,1063,586286,120,120
2200,1061,586469,120,120
2201,1061,587645,123,123
2202,1062,586926,120,120
2203,1063,586376,120,120
2204,1062,589151,123,165
2205,1062,587666,120,121
2206,1062,586798,120,120
2207,1062,585044,120,127
2208,1062,587722,123,123
2209,1062,586936,120,120
2210,1062,586597,120,120
2211,1062,588125,123,123
