sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
1015,1063,5373090,43,19574
1016,1062,5461622,1,2760
1017,1061,5457030,0,2730
1018,1062,5438971,0,2719
1019,1062,5589134,0,1870
1020,1061,5592883,0,1837
1021,1062,5588559,0,2022
1022,1062,5572396,0,2074
1023,1061,5584549,0,1906
1024,1062,5583150,0,2153
1025,1061,5581841,1,2039
1026,1062,5567184,0,2200
1027,1062,5582583,1,1989
1028,1061,5587572,1,2246
1029,1062,5582282,2,1952
1030,1062,5522298,2,2111
1031,1062,5586428,0,1284
1032,1062,5591990,0,1112
1033,1038,5446217,0,1541
1034,1062,5591084,0,1474
1035,1062,5591111,0,1362
1036,1062,5583300,0,1866
1037,1062,5568757,0,2457
1038,1061,5583051,2,2195
1039,1062,5583506,2,2449
1040,1061,5581794,1,2372
1041,1062,5561315,1,2530
1042,1061,5577573,2,2348
1043,1062,5577623,2,2201
1044,1061,5579387,2,2467
1045,1062,5564621,1,2801
1046,1062,5584653,0,2216
1047,1062,5586434,3,2524
1048,1061,5584718,1,2213
1049,1062,5570346,0,2534
1050,1062,5582972,1,2095
1051,1061,5452653,1,2005
1052,1062,5437440,3,2408
1053,1062,5455871,2,1898
1054,1061,5584623,2,1575
1055,1062,5585303,1,1847
1056,1062,5565816,3,2095
1057,1061,5588630,2,1792
1058,1062,5584221,1,1713
1059,1062,5583657,3,1424
1060,1062,5573024,0,1656
1061,1061,5587473,1,1582
1062,1062,5581427,2,1593
1063,1063,5393598,31,18849
1064,1062,5576282,2,3084
1065,1062,5588548,2,2644
1066,1061,5581931,1,2816
1067,1062,5574948,0,2489
1068,1062,5580550,2,2019
1069,1061,5584558,0,1880
1070,1062,5588226,2,1884
1071,1062,5572031,0,1983
1072,1061,5584243,0,1972
1073,1062,5585241,0,2197
1074,1062,5579054,1,1992
1075,1061,5570057,3,2184
1076,1062,5583567,2,2110
1077,1062,5584086,1,2086
1078,1061,5588922,2,1724
1079,1062,5571794,2,1562
1080,1062,5593153,1,1239
1081,1062,5587716,0,1227
1082,1037,5436147,0,1691
1083,1062,5585650,0,1559
1084,1061,5581350,1,2167
1085,1062,5585757,0,2080
1086,1062,5442416,1,2736
1087,1061,5532679,2,2279
1088,1062,5535929,2,2313
1089,1061,5530349,2,2623
1090,1062,5509182,1,2653
1091,1062,5532180,1,2638
1092,1062,5528239,2,2332
1093,1061,5531316,2,2669
1094,1062,5515196,2,2819
1095,1062,5535811,1,2476
1096,1061,5453312,2,2029
1097,1062,5452562,2,2040
1098,1061,5566463,1,2593
1099,1062,5581035,1,2145
1100,1062,5452332,1,2409
1101,1061,5438918,2,2122
1102,1062,5541624,2,1775
1103,1062,5536962,0,1754
1104,1061,5531673,0,1545
1105,1062,5443211,1,1877
1106,1062,5457708,2,1929
1107,1061,5590879,0,1580
1108,1064,5585409,0,1628
1109,1062,5574446,1,1573
1110,1062,5582882,2,1540
1111,1062,5584482,2,1960
1112,1063,5386884,40,20024
1113,1062,5564528,3,3063
1114,1061,5590419,1,2636
1115,1062,5584115,2,2473
1116,1061,5572081,1,2245
1117,1062,5588397,2,2027
1118,1061,5581004,3,1977
1119,1062,5582630,1,1845
1120,1062,5573619,1,2004
1121,1061,5595489,0,2117
1122,1062,5459280,0,2038
1123,1061,5453246,2,1979
1124,1062,5440694,2,2195
1125,1062,5459206,1,2272
1126,1061,5456027,2,1968
1127,1062,5459342,2,1673
1128,1062,5525819,0,1471
1129,1062,5537460,0,1097
1130,1061,5544779,2,1378
1131,1037,5360550,0,1386
1132,1060,5459834,0,1604
1133,1061,5461657,2,1790
1134,1060,5387139,0,2247
1135,1059,5361967,2,3060
1136,1060,5381471,2,2440
1137,1060,5379844,1,2415
1138,1060,5452885,1,2350
1139,1060,5442177,1,2533
1140,1060,5457409,0,2796
1141,1060,5460690,2,2264
1142,1060,5458569,2,2601
1143,1060,5447585,1,2506
1144,1060,5461594,0,2224
1145,1060,5462033,0,2188
1146,1059,5466971,2,2161
1147,1060,5445440,2,2486
1148,1060,5458408,2,2281
1149,1060,5457419,0,2322
1150,1060,5445131,1,2559
1151,1060,5458296,0,1995
1152,1060,5462905,0,1913
1153,1059,5461738,0,2058
1154,1060,5448704,0,1984
1155,1060,5462501,2,2132
1156,1060,5459798,1,1766
1157,1060,5465875,2,1615
1158,1060,5448899,0,1515
1159,1060,5461975,0,1739
1160,1060,5456995,0,1693
1161,1061,5268772,50,19770
1162,1060,5449749,0,2954
1163,1060,5468033,1,2545
1164,1060,5462538,1,2585
1165,1019,5242173,2,2056
1166,1060,5461302,0,1921
1167,1059,5467027,0,1805
1168,1060,5461161,2,1899
1169,1060,5449461,0,1938
1170,1060,5457576,0,2013
1171,1060,5454822,2,2165
1172,1060,5462835,1,2021
1173,1060,5444436,1,2211
1174,1060,5384735,3,2003
1175,1060,5383714,2,1957
1176,1060,5465741,0,1805
1177,1060,5450752,0,1729
1178,1060,5462435,1,1237
1179,1060,5468456,0,1456
1180,1060,5464316,0,1587
1181,1060,5452093,1,1667
1182,1060,5463688,0,1681
1183,1060,5462794,1,1660
1184,1060,5443798,1,2646
1185,1060,5464317,1,2596
1186,1060,5460808,2,2673
1187,1059,5452520,2,2722
1188,1060,5446965,1,3038
1189,1060,5455774,2,2577
1190,1060,5459188,2,2463
1191,1060,5462423,2,2512
1192,1060,5438233,1,2814
1193,1060,5462619,2,1947
1194,1060,5457665,1,2376
1195,1059,5463639,0,2250
1196,1060,5443459,0,2469
1197,1062,5462222,0,2394
1198,1060,5453695,1,2160
1199,1021,5247538,1,2133
1200,1059,5461564,0,2239
1201,1060,5456644,2,2053
1202,1060,5460337,0,2055
1203,1060,5443368,0,2098
1204,1060,5459789,0,1731
1205,1060,5465876,0,1762
1206,1059,5386039,0,1950
1207,1060,5378683,0,1710
1208,1060,5389605,0,1532
1209,1060,5461471,0,1743
1210,1061,5458755,0,1930
1211,1060,5253676,63,20081
1212,1060,5457446,1,2812
1213,1060,5459224,0,2657
1214,1060,5466106,1,2429
1215,1060,5450514,1,2092
1216,1060,5458808,1,2102
1217,1060,5464354,2,2030
1218,1060,5450962,0,2020
1219,1060,5460654,1,1902
1220,1059,5456982,2,2013
1221,1060,5459348,2,2046
1222,1060,5449783,1,2182
1223,1060,5460881,3,2058
1224,1060,5381483,1,2098
1225,1060,5383637,3,2068
1226,1060,5500827,1,1943
1227,1060,5508958,1,1450
1228,1060,5516038,0,1297
1229,1060,5510898,2,1415
1230,1060,5503469,1,1719
1231,1060,5513089,0,1582
1232,1060,5513260,0,2079
1233,1022,5298306,0,2119
1234,1059,5505109,0,2396
1235,1060,5507142,0,2297
1236,1060,5509773,0,2127
1237,1060,5494241,0,2592
1238,1060,5513033,0,2532
1239,1059,5507562,0,2603
1240,1060,5507685,0,2643
1241,1060,5369293,0,2835
1242,1060,5383439,0,2311
1243,1060,5384258,0,2343
1244,1060,5385019,0,2279
1245,1059,5372791,0,2437
1246,1060,5379618,0,2437
1247,1060,5383671,0,2123
1248,1060,5383098,0,2192
1249,1060,5365661,1,2225
1250,1060,5385785,1,1916
1251,1059,5383556,2,1671
1252,1060,5376432,2,2285
1253,1060,5509049,1,1915
1254,1060,5507425,1,1780
1255,1060,5389286,2,1756
1256,1060,5505590,1,1810
1257,1060,5513904,0,1725
1258,1060,5390066,1,1515
1259,1060,5387091,2,1719
1260,1061,5196681,27,19966
1261,1060,5380513,0,2692
1262,1059,5380289,1,2568
1263,1060,5460061,1,2802
1264,1060,5451954,1,2513
1265,1060,5387623,1,2178
1266,1060,5385628,2,1844
1267,1024,5196636,2,1779
1268,1060,5381382,0,1896
1269,1059,5383982,0,1974
1270,1060,5381056,1,2205
1271,1060,5385045,0,2306
1272,1060,5375682,2,2042
1273,1060,5383377,1,2009
1274,1060,5379395,1,2061
1275,1060,5374083,1,2012
1276,1060,5465293,1,1628
1277,1060,5462224,1,1166
1278,1061,5470361,0,1186
1279,1061,5453358,0,1724
1280,1060,5465435,0,1604
1281,1059,5465218,0,1833
1282,1060,5461688,0,1721
1283,1060,5443848,0,2598
1284,1060,5452870,1,2193
1285,1060,5466442,2,2194
1286,1059,5368776,1,2789
1287,1060,5378231,0,2107
1288,1060,5379980,1,2321
1289,1060,5375491,1,2464
1290,1059,5493784,1,2662
1291,1060,5508744,2,2473
1292,1060,5512261,0,2207
1293,1060,5510157,0,2326
1294,1060,5496051,1,2484
1295,1060,5507571,1,2169
1296,1060,5510144,0,2338
1297,1059,5511790,0,2074
1298,1060,5492779,3,2590
1299,1060,5512057,0,2077
1300,1060,5509094,0,1774
1301,1023,5307409,1,2021
1302,1059,5512045,2,2148
1303,1060,5513238,2,1814
1304,1060,5511067,1,1791
1305,1060,5496898,0,1878
1306,1060,5517009,0,1553
1307,1060,5516369,0,1431
1308,1060,5513801,0,1873
1309,1060,5491797,1,2067
1310,1061,5294307,67,20271
1311,1060,5505590,3,2792
1312,1059,5510832,2,2641
1313,1060,5491229,2,2872
1314,1060,5517423,1,1878
1315,1060,5504139,2,2062
1316,1060,5510975,0,1975
1317,1060,5496224,1,2161
1318,1060,5506994,2,1967
1319,1060,5508546,1,2084
1320,1059,5497453,2,2273
1321,1060,5505331,2,1998
1322,1060,5507909,2,1938
1323,1060,5512008,0,2197
1324,1060,5497619,0,2158
1325,1060,5512551,1,1749
1326,1060,5521665,2,1206
1327,1060,5515873,2,1127
1328,1060,5500629,0,1582
1329,1060,5513479,0,1605
1330,1060,5515287,0,1423
1331,1060,5517610,2,1712
1332,1060,5498730,1,2455
1333,1060,5505234,2,2565
1334,1059,5513180,1,2312
1335,1023,5307672,1,2235
1336,1059,5503884,1,2312
1337,1060,5509095,2,2318
1338,1060,5505429,2,2549
1339,1060,5454895,3,2453
1340,1060,5385372,2,2644
1341,1062,5381215,1,2292
1342,1060,5382054,0,2322
1343,1060,5369397,2,2355
1344,1059,5383991,2,2265
1345,1060,5458376,1,2432
1346,1060,5269414,0,2162
1347,1060,5257845,2,2497
1348,1060,5189970,0,2216
1349,1060,5196397,0,2036
1350,1059,5200977,3,1786
1351,1060,5187127,1,2017
1352,1060,5194814,2,1820
1353,1060,5282643,2,1858
1354,1060,5270926,0,2049
1355,1060,5283286,0,1668
1356,1059,5281978,2,1420
1357,1060,5284357,1,1588
1358,1060,5185006,3,1614
1359,1061,5188828,1,2345
1360,1061,5088288,32,19535
1361,1059,5199940,0,2704
1362,1060,5230104,0,2720
1363,1060,5280326,0,2337
1364,1060,5285046,0,1907
1365,1060,5282327,0,1877
1366,1061,4913475,0,2776
1367,1060,5278949,1,1921
1368,1060,5282092,0,1878
1369,1020,5068917,1,2022
1370,1060,5275744,2,2107
1371,1060,5277475,1,1956
1372,1060,5278891,1,1943
1373,1060,5266297,1,2044
1374,1060,5281321,0,1950
1375,1060,5282829,1,1655
1376,1060,5287351,1,1292
1377,1059,5190247,1,1416
1378,1060,5197954,1,1086
1379,1060,5197625,1,1216
1380,1060,5201245,0,1579
1381,1060,5186097,0,1517
1382,1060,5202677,0,1463
1383,1060,5199615,0,2453
1384,1060,5283244,2,2190
1385,1060,5265647,3,2364
1386,1059,5280058,2,2478
1387,1060,5274622,1,2117
1388,1060,5263602,2,2406
1389,1060,5282194,0,2702
1390,1059,5271707,2,2321
1391,1060,5276419,2,2461
1392,1060,5217510,2,2669
1393,1060,5276341,1,2279
1394,1060,5280876,2,2125
1395,1060,5285863,1,2097
1396,1060,5257904,3,2535
1397,1060,5274864,1,2180
1398,1059,5278504,1,2235
1399,1060,5274693,0,2262
1400,1060,5266892,0,2374
1401,1060,5200236,0,1956
1402,1059,5198142,0,1977
1403,1025,5014280,0,1939
1404,1060,5196026,1,1941
1405,1059,5273602,0,1904
1406,1060,5274190,0,1827
1407,1060,5257881,0,1762
1408,1060,5270622,0,1584
1409,1060,5272101,0,1524
1410,1060,5274144,0,1777
1411,1061,5113704,56,19992
1412,1060,5265803,0,2647
1413,1060,5274134,0,2518
1414,1059,5270502,0,2635
1415,1060,5262709,1,2442
1416,1060,5267740,1,2079
1417,1060,5273652,1,1998
1418,1060,5271778,0,1868
1419,1060,5261359,0,1965
1420,1060,5267818,1,1906
1421,1060,5268437,1,2058
1422,1059,5258629,1,2190
1423,1060,5264206,1,2028
1424,1060,5269265,0,1897
1425,1060,5271393,0,2094
1426,1060,5257181,1,2136
1427,1060,5270669,1,1825
1428,1060,5273002,0,1242
1429,1060,5275142,0,1156
1430,1060,5256624,1,1539
1431,1060,5273771,1,1641
1432,1060,5275766,2,1469
1433,1060,5274605,2,1739
1434,1060,5254192,1,2279
1435,1060,5273162,2,2542
1436,1060,5265083,1,2582
1437,1022,5076367,0,2412
1438,1060,5266112,0,2471
1439,1059,5270027,0,2322
1440,1060,5273816,1,2538
1441,1060,5254186,0,2798
1442,1059,5264337,0,2486
1443,1060,5270270,0,2694
1444,1060,5273375,0,2284
1445,1060,5258773,0,2456
1446,1060,5267684,0,2040
1447,1059,5271567,0,2076
1448,1060,5268900,0,2408
1449,1062,5256472,0,2327
1450,1060,5265843,0,2390
1451,1060,5268426,0,2303
1452,1060,5269428,0,1916
1453,1060,5258540,0,1928
1454,1060,5276306,0,1845
1455,1060,5271025,3,1880
1456,1060,5263619,1,1896
1457,1060,5274787,2,1845
1458,1060,5274346,2,1492
1459,1059,5273374,0,1729
1460,1060,5264913,0,1479
1461,1060,5271300,0,1721
1462,1061,5141727,0,18788
1463,1061,5256789,70,3225
1464,1060,5256379,0,2807
1465,1059,5271422,0,2523
1466,1060,5274218,1,2370
1467,1060,5271472,0,1733
1468,1060,5257487,0,2135
1469,1060,5275257,1,1903
1470,1060,5276205,0,1790
1471,1021,5065465,0,1855
1472,1060,5267247,1,1984
1473,1059,5267481,2,2261
1474,1060,5269021,1,1974
1475,1060,5254987,0,1977
1476,1060,5274498,1,2021
1477,1060,5273789,2,2083
1478,1060,5276437,1,1699
1479,1060,5263880,1,1365
1480,1060,5273681,0,1235
1481,1060,5270073,0,1270
1482,1060,5275009,0,1707
1483,1060,5264657,1,1643
1484,1060,5272082,1,1805
1485,1060,5266629,2,2087
1486,1059,5270820,2,2401
1487,1060,5251816,0,2800
1488,1060,5267083,2,2371
1489,1060,5271036,0,2407
1490,1060,5250276,2,2924
1491,1060,5265037,1,2920
1492,1060,5267650,2,2687
1493,1059,5262083,1,2487
1494,1060,5256903,1,2745
1495,1060,5270160,2,1979
1496,1060,5274680,2,2265
1497,1060,5267358,1,2116
1498,1060,5252498,2,2438
1499,1060,5265496,1,2294
1500,1059,5266410,1,2052
1501,1060,5271817,0,2305
1502,1060,5252585,0,2185
1503,1060,5269345,1,2013
1504,1059,5269279,1,1926
1505,1025,5086678,1,1808
1506,1059,5271626,1,1952
1507,1060,5271686,1,1771
1508,1060,5271069,2,1796
1509,1060,5258775,0,1749
1510,1060,5275156,1,1621
1511,1060,5276419,0,1319
1512,1060,5274741,1,1621
1513,1060,5252974,0,3087
1514,1061,5139338,48,19325
1515,1060,5260800,0,2829
1516,1060,5270668,0,2635
1517,1060,5249899,0,2754
1518,1060,5269273,0,2144
1519,1060,5276335,0,2052
1520,1060,5270342,0,2177
1521,1060,5261432,0,2110
1522,1060,5274092,0,1975
1523,1060,5270834,0,2174
1524,1060,5182996,0,2355
1525,1060,5199076,0,1962
1526,1060,5197726,0,2045
1527,1060,5201480,0,2089
1528,1059,5185571,0,2330
1529,1060,5196526,1,1831
1530,1060,5282961,1,1669
1531,1060,5284278,1,1279
1532,1060,5270624,0,1328
1533,1060,5283117,0,1578
1534,1060,5282710,0,1389
1535,1060,5283223,0,1520
1536,1060,5266503,0,2132
1537,1060,5281224,0,2422
1538,1060,5274554,0,2341
1539,1021,5073356,0,2201
1540,1059,5278555,1,2227
1541,1060,5279006,1,2291
1542,1060,5273160,1,2764
1543,1060,5265535,1,3291
1544,1059,5273875,0,2350
1545,1060,5275137,3,2572
1546,1060,5278584,2,2140
1547,1060,5265658,1,2449
1548,1060,5281264,0,2159
1549,1060,5276789,1,2298
1550,1060,5281694,3,2342
1551,1059,5266258,0,2398
1552,1060,5275293,0,2020
1553,1060,5280519,0,1983
1554,1060,5278905,1,2016
1555,1060,5259195,0,2145
1556,1060,5278772,1,2120
1557,1060,5191104,1,2040
1558,1059,5190184,2,1892
1559,1060,5198468,1,1870
1560,1060,5199339,1,1582
1561,1060,5198651,2,1648
1562,1060,5217428,2,1672
1563,1060,5271192,1,1504
1564,1060,5269942,2,1965
1565,1061,5129389,41,20821
1566,1060,5252982,0,2868
1567,1060,5214471,0,2384
1568,1059,5201063,2,2543
1569,1060,5201773,1,2036
1570,1060,5272776,0,2229
1571,1060,5277023,0,2062
1572,1060,5281335,2,1868
1573,1029,5123086,2,1791
1574,1062,5353381,1,2015
1575,1062,5272788,2,2007
1576,1062,5346843,2,1972
1577,1062,5336347,2,2225
1578,1061,5349191,1,1811
1579,1062,5353354,2,2045
1580,1062,5355742,2,1798
1581,1062,5338845,2,1671
1582,1061,5355368,1,1375
1583,1062,5357684,0,1123
1584,1062,5356488,1,1484
1585,1062,5343810,1,1728
1586,1062,5347936,2,1625
1587,1061,5355380,1,1786
1588,1062,5347174,1,2273
1589,1062,5327036,3,2483
1590,1062,5355777,2,2138
1591,1061,5351881,2,2433
1592,1062,5339214,1,2248
1593,1062,5351295,2,2471
1594,1061,5345530,2,2151
1595,1061,5350029,2,2386
1596,1062,5339004,1,2945
1597,1062,5354160,2,2330
1598,1061,5352234,1,2071
1599,1062,5268432,1,2118
1600,1062,5336417,1,2198
1601,1062,5347785,2,2175
1602,1061,5266008,3,2171
1603,1062,5346848,1,2176
1604,1062,5340244,2,2159
1605,1062,5263809,2,1770
1606,1061,5352192,2,1682
1607,1062,5338749,0,2069
1608,1061,5351374,0,1896
1609,1062,5355717,0,1642
1610,1062,5352224,0,1711
1611,1062,5340829,0,1877
1612,1061,5274262,0,1587
1613,1062,5276456,2,1472
1614,1062,5268694,1,1455
1615,1062,5329472,0,2113
1616,1063,5164428,49,21047
1617,1061,5267745,3,2691
1618,1062,5345390,2,2547
1619,1062,5328103,1,2560
1620,1064,5345744,0,2019
1621,1062,5346621,2,1891
1622,1030,5171586,1,1861
1623,1062,5345683,2,1785
1624,1062,5344975,2,1791
1625,1061,5340714,1,1939
1626,1062,5325299,0,2172
1627,1061,5334956,0,1952
1628,1062,5343855,2,1787
1629,1062,5342094,1,1952
1630,1061,5332255,2,2051
1631,1062,5338012,2,1642
1632,1062,5341098,1,1432
1633,1061,5353137,2,1088
1634,1062,5337175,1,1383
1635,1062,5271418,2,1536
1636,1062,5351049,1,1393
1637,1062,5272293,1,1436
1638,1062,5320493,2,2110
1639,1061,5268651,2,2332
1640,1062,5268341,1,2113
1641,1061,5255643,2,2332
1642,1062,5269109,2,2324
1643,1061,5268260,2,2347
1644,1062,5266117,1,2239
1645,1061,5247092,1,2469
1646,1062,5266943,2,2518
1647,1062,5263212,1,2481
1648,1061,5266491,1,2324
1649,1062,5256590,0,2379
1650,1062,5347422,0,2147
1651,1061,5352153,0,2167
1652,1062,5345077,0,2316
1653,1062,5331743,0,2615
1654,1061,5343157,0,2361
1655,1062,5349440,0,2029
1656,1062,5333907,0,2204
1657,1061,5351442,0,1969
1658,1062,5346941,0,1876
1659,1062,5271330,0,1780
1660,1062,5255089,0,1969
1661,1061,5274628,1,1712
1662,1062,5272423,1,1512
1663,1061,5267917,1,1497
1664,1063,5301455,0,1640
1665,1061,5346191,0,1628
1666,1064,5249595,0,15743
1667,1063,5309960,41,7289
1668,1062,5327396,0,2712
1669,1062,5339504,0,2577
1670,1062,5342580,0,2260
1671,1034,5191193,1,1948
1672,1062,5268844,0,1992
1673,1062,5273775,0,2005
1674,1061,5273329,1,1879
1675,1062,5327857,0,1982
1676,1062,5340960,0,1981
1677,1061,5340525,1,1996
1678,1062,5340579,1,1967
1679,1062,5324872,0,1882
1680,1061,5267678,1,1917
1681,1062,5339025,2,2004
1682,1062,5268990,1,1668
1683,1061,5263267,0,1661
1684,1062,5360733,0,1209
1685,1062,5355776,0,1210
1686,1061,5354362,0,1509
1687,1062,5343758,0,1621
1688,1062,5354830,0,1697
1689,1062,5350534,0,1988
1690,1061,5332352,0,2592
1691,1062,5345339,0,2277
1692,1062,5350156,0,2025
1693,1061,5347101,0,2277
1694,1062,5334961,0,2407
1695,1061,5347023,0,2439
1696,1062,5344313,0,2371
1697,1061,5349282,0,2376
1698,1062,5328277,0,2700
1699,1062,5352938,0,2179
1700,1061,5349002,0,2335
1701,1062,5351533,1,2081
1702,1062,5335234,3,2359
1703,1062,5347030,1,2363
1704,1061,5346585,2,2149
1705,1062,5334042,2,2416
1706,1062,5354218,2,2087
1707,1061,5348582,1,1759
1708,1062,5358915,2,1647
1709,1064,5348210,2,1868
1710,1062,5353522,1,1662
1711,1061,5267730,2,1796
1712,1062,5272168,2,1622
1713,1062,5254011,2,1679
1714,1062,5346462,1,1560
1715,1061,5344378,2,1422
1716,1062,5344776,2,1465
1717,1063,5197760,69,21161
1718,1062,5348519,2,2636
1719,1061,5345845,2,2504
1720,1037,5198314,1,2508
1721,1062,5343204,2,2166
1722,1061,5349716,1,1903
1723,1062,5345013,1,2074
1724,1061,5334707,1,1910
1725,1062,5355624,1,1768
1726,1062,5351071,0,1862
1727,1061,5346821,1,2140
1728,1062,5322661,2,2036
1729,1062,5271095,1,1998
1730,1061,5346140,1,1898
1731,1062,5347692,2,1868
1732,1062,5327578,2,2127
1733,1061,5347594,0,1258
1734,1062,5347307,0,1192
1735,1062,5276412,0,1051
1736,1062,5330404,0,1805
1737,1062,5351553,0,1558
1738,1061,5354148,1,1529
1739,1062,5341405,0,2208
1740,1062,5268091,0,2209
1741,1061,5262929,0,2230
1742,1062,5352356,0,2124
1743,1061,5341625,0,2158
1744,1062,5338805,0,2152
1745,1062,5261897,0,2274
1746,1061,5262823,0,2513
1747,1062,5326575,0,2841
1748,1062,5349646,0,2900
1749,1061,5348371,0,2426
1750,1062,5349309,0,1998
1751,1062,5334815,0,2381
1752,1061,5266159,0,2053
1753,1062,5349450,0,2275
1754,1062,5261079,0,2359
1755,1061,5263686,0,2168
1756,1062,5264459,1,2324
1757,1061,5339317,2,1995
1758,1062,5247045,0,2224
1759,1062,5266824,0,1795
1760,1062,5270555,0,1907
1761,1061,5269227,1,1815
1762,1062,5329032,2,1748
1763,1062,5353632,0,1575
1764,1062,5276388,0,1513
1765,1061,5273461,1,1330
1766,1062,5329304,2,1621
1767,1062,5272465,2,1810
1768,1063,5154433,41,21194
1769,1039,5120926,1,2662
1770,1061,5269391,3,2659
1771,1062,5352712,2,2433
1772,1061,5356359,1,1899
1773,1062,5341222,0,2092
1774,1062,5354780,2,1830
1775,1062,5340149,2,1763
1776,1062,5269791,1,1767
1777,1061,5341797,0,2207
1778,1062,5350405,1,2037
1779,1062,5353977,2,1828
1780,1061,5352575,1,1949
1781,1062,5333598,2,2172
1782,1062,5347458,1,2070
1783,1061,5266994,1,1644
1784,1062,5272663,1,1454
1785,1062,5257791,0,1362
1786,1062,5356778,0,1290
1787,1061,5350789,0,1508
1788,1062,5343999,0,1666
1789,1062,5351337,0,1639
1790,1064,5356154,0,1886
1791,1062,5351765,1,2267
1792,1062,5334668,2,2606
1793,1061,5344885,2,2153
1794,1062,5349449,1,2163
1795,1063,5241594,2,2496
1796,1062,5333902,1,2607
1797,1062,5340695,0,2676
1798,1061,5342319,0,2569
1799,1062,5347954,0,2617
1800,1062,5330941,0,2553
1801,1062,5348310,0,2393
1802,1061,5350563,0,2128
1803,1062,5331669,0,2514
1804,1062,5348602,0,2294
1805,1061,5347576,0,1919
1806,1062,5350295,0,2248
1807,1061,5337674,0,2157
1808,1062,5350009,0,1710
1809,1062,5351517,0,1753
1810,1061,5350340,0,1934
1811,1062,5330768,0,1844
1812,1062,5353585,1,1791
1813,1062,5348985,1,1750
1814,1061,5350016,0,1530
1815,1062,5339105,0,1738
1816,1062,5359473,0,1418
1817,1062,5356442,0,1678
1818,1034,5046428,51,21164
1819,1062,5354609,0,2573
1820,1061,5356856,0,2670
1821,1062,5349312,0,2582
1822,1062,5337818,0,2365
1823,1061,5349537,0,2157
1824,1062,5347029,0,2064
1825,1062,5357578,0,1933
1826,1061,5335838,0,1949
1827,1062,5355523,0,1749
1828,1061,5348274,0,2136
1829,1062,5350531,2,1934
1830,1062,5337310,1,2126
1831,1061,5351187,0,1895
1832,1062,5354188,1,2061
1833,1062,5356214,0,1925
1834,1061,5341215,2,1835
1835,1062,5356236,1,1212
1836,1062,5356837,1,1186
1837,1062,5336356,0,1647
1838,1062,5352695,0,1716
1839,1062,5356347,0,1537
1840,1061,5350362,0,1833
1841,1062,5335632,0,2444
1842,1061,5347300,0,2274
1843,1062,5351330,2,2193
1844,1062,5351806,1,2541
1845,1061,5332639,1,2386
1846,1062,5341396,1,2474
1847,1061,5344702,1,2398
1848,1062,5345573,3,2235
1849,1062,5314221,1,2791
1850,1061,5344179,2,2377
1851,1062,5342451,1,2198
1852,1061,5330553,0,2417
1853,1065,5278246,1,2209
1854,1061,5268579,1,2212
1855,1062,5268354,2,2062
1856,1062,5252569,1,2244
1857,1061,5347773,2,2035
1858,1062,5266553,2,2031
1859,1062,5266927,2,1812
1860,1062,5341060,0,1845
1861,1061,5268870,1,1742
1862,1062,5274814,1,1635
1863,1062,5354273,1,1811
1864,1061,5346618,2,1885
1865,1062,5352980,1,1693
1866,1062,5274484,0,1233
1867,1036,5129340,0,1451
1868,1062,5269328,0,1796
1869,1063,5153713,34,21229
1870,1061,5266066,1,2534
1871,1062,5332511,0,2647
1872,1061,5348368,0,2564
1873,1062,5348958,1,2074
1874,1062,5353455,0,2072
1875,1061,5335867,0,2274
1876,1062,5354253,1,1656
1877,1062,5348108,0,1733
1878,1061,5346611,0,1880
1879,1062,5330174,1,2372
1880,1062,5355117,0,2047
1881,1061,5353485,0,2129
1882,1062,5354901,0,1766
1883,1062,5339128,0,2239
1884,1062,5353619,0,1911
1885,1061,5349378,0,1724
1886,1062,5338983,0,1486
1887,1062,5355470,1,1336
1888,1061,5352913,1,1553
1889,1062,5358114,0,1400
1890,1062,5308889,0,1717
1891,1061,5268262,1,1977
1892,1062,5265117,1,2375
1893,1061,5261036,1,2185
1894,1062,5336418,2,2290
1895,1062,5345167,2,2276
1896,1061,5266720,0,2147
1897,1062,5265853,1,2464
1898,1061,5254469,2,2475
1899,1062,5266783,1,2311
1900,1062,5348102,1,2604
1901,1061,5337887,1,2449
1902,1062,5353145,2,2254
1903,1062,5351022,2,2116
1904,1061,5348835,1,2054
1905,1062,5334630,1,2451
1906,1062,5345554,2,2212
1907,1061,5348493,1,2285
1908,1062,5344176,0,2153
1909,1061,5331853,0,2094
1910,1062,5351105,0,2083
1911,1062,5350861,0,2079
1912,1061,5354021,0,1985
1913,1062,5337559,0,2078
1914,1062,5353538,0,1754
1915,1061,5354677,0,1674
1916,1041,5230609,0,1809
1917,1062,5273664,0,1758
1918,1061,5269103,0,1880
1919,1064,5254874,0,15008
1920,1063,5281533,85,8437
1921,1061,5341792,1,2716
1922,1062,5345309,0,2487
1923,1062,5341242,0,2300
1924,1061,5333743,1,2096
1925,1062,5340761,1,2025
1926,1062,5345236,1,1812
1927,1061,5346947,0,1864
1928,1062,5328208,0,2205
1929,1062,5344252,0,1965
1930,1062,5338786,0,1893
1931,1061,5338842,2,1999
1932,1062,5325569,2,2050
1933,1062,5343597,0,2076
1934,1061,5340511,0,1890
1935,1062,5256027,0,1814
1936,1062,5273892,0,1375
1937,1061,5354862,0,1345
1938,1062,5351222,0,1418
1939,1062,5328585,0,1820
1940,1062,5357121,0,1387
1941,1062,5275645,0,1594
1942,1061,5354732,0,1770
1943,1062,5334454,0,2333
1944,1062,5351266,0,2127
