sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
941,1079,3549575,7441,26771
942,1080,3574902,7232,26762
943,1079,3554555,7446,27488
944,1078,3505718,7570,26873
945,1076,3352732,6886,25813
946,1077,3324072,6802,25220
947,1079,3333911,6918,24960
948,1077,3294772,6950,25195
949,1079,3363658,7368,27031
950,1090,2720444,11133,54052
951,1088,1178983,17832,76626
952,1077,3242666,7934,30950
953,1078,3298259,6815,24826
954,1078,3337464,6609,24041
955,1076,3275429,6994,24614
956,1079,3317304,7056,25752
957,1077,3296654,6914,25051
958,1079,3418422,6908,25934
959,1076,3518561,7381,26905
960,1080,3523434,7225,26525
961,1079,3534872,7650,26807
962,1099,3547086,7385,26922
963,1078,3515426,7621,27965
