sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
728,158,81158,18,18
729,158,80393,15,15
730,158,81113,18,19
731,158,80305,15,15
732,158,81352,18,22
733,158,80393,15,16
734,158,81430,18,18
735,159,81349,15,15
736,158,79190,18,19
737,158,80905,15,25
738,158,80284,18,18
739,159,81159,18,19
740,158,80338,15,16
741,158,81314,18,20
742,158,80337,15,17
743,158,81463,18,18
744,158,80642,15,17
745,158,81528,18,18
746,159,81115,15,18
747,158,80490,18,21
748,158,81187,18,22
749,158,80287,15,17
750,158,81191,18,20
751,158,80424,15,15
752,158,81523,18,18
753,159,80892,15,17
754,158,81381,18,18
755,158,81089,15,15
756,158,80179,18,21
757,158,81180,18,20
758,158,80400,15,17
759,159,81400,18,19
760,158,80489,15,15
761,132,66443,15,15
762,158,80177,15,25
763,158,81263,18,19
764,159,81238,15,18
765,158,80698,18,18
766,158,81115,18,19
767,158,80133,15,15
768,158,81188,18,18
769,158,80081,15,17
770,158,81574,18,18
771,158,80415,15,15
772,158,81386,18,19
773,158,80849,15,15
774,158,81054,18,18
775,158,81215,18,19
776,158,80243,15,15
777,158,81236,18,19
778,158,80460,15,15
779,158,81477,18,18
780,158,80595,15,15
781,158,81612,18,19
782,159,80781,15,15
783,158,80900,18,18
784,158,81059,18,19
785,158,80317,15,15
786,160,81075,18,19
787,159,78639,15,20
788,158,81131,18,29
789,158,79999,15,15
790,159,81304,18,19
791,158,80548,15,15
792,158,81323,18,20
793,158,81007,15,18
794,158,81348,18,20
795,159,81025,16,16
796,158,80250,17,17
797,158,81173,18,20
798,158,80375,15,17
799,158,81357,18,20
800,159,80476,15,15
801,158,81501,18,19
802,158,80839,15,16
803,158,81281,18,20
804,159,81450,18,22
805,158,80296,15,19
806,158,81342,18,20
807,158,80569,15,16
808,158,81594,18,19
809,158,80764,15,17
810,159,81607,18,20
811,158,81168,15,16
812,159,79419,18,20
813,158,81049,18,25
814,158,80166,15,15
815,158,81496,18,18
816,158,80049,15,16
817,159,81152,18,19
818,158,80393,15,16
819,158,81414,18,19
820,158,80615,15,17
821,158,81538,18,18
822,158,81177,18,18
823,158,80432,15,16
824,159,81348,18,21
825,158,80204,15,17
826,158,81259,18,22
827,158,80360,15,18
828,158,81387,18,18
829,158,80662,15,19
830,159,81339,18,19
831,158,81225,18,20
832,158,80336,15,16
833,158,81192,18,23
834,158,80378,15,17
835,158,81319,18,20
836,159,80417,15,15
837,135,67827,15,18
838,158,81006,15,26
839,161,80551,18,32
840,158,80904,18,34
841,158,80277,15,16
842,158,81206,18,20
843,158,80252,15,15
844,159,81319,18,18
845,158,80107,15,15
846,158,81544,18,18
847,158,80918,15,17
848,158,81286,18,21
849,158,81113,18,19
850,159,79976,15,15
851,158,81476,18,20
852,158,80243,15,15
853,158,81340,18,19
