sample,interval (usec),PAPI_TOT_INS,PAPI_L3_TCM,PAPI_L3_TCA
13874,161,46594,1085,1595
13875,160,46609,1122,1887
13876,161,45847,1074,1584
13877,161,47471,1136,1903
13878,160,44615,1048,1558
13879,161,48724,1163,1932
13880,161,43684,1095,1605
13881,161,47552,1138,1652
13882,160,45250,1091,1856
13883,161,47130,1100,1610
13884,161,46254,1112,1878
13885,160,45926,1074,1584
13886,161,47325,1134,1901
13887,161,44719,1049,1559
13888,160,48613,1161,1926
13889,161,43850,1084,1594
13890,161,47554,1152,1666
13891,161,45069,1089,1833
13892,160,47202,1101,1611
13893,161,46018,1107,1873
13894,161,45893,1072,1582
13895,160,47186,1129,1894
13896,162,44336,1038,1548
13897,160,48906,1169,1934
13898,162,43908,1087,1597
13899,160,47794,1158,1672
13900,161,44864,1086,1776
13901,161,47107,1097,1607
13902,160,46066,1108,1873
13903,161,46008,1078,1588
13904,160,47193,1132,1898
13905,161,44980,1056,1566
13906,161,48318,1153,1919
13907,161,43721,1085,1596
13908,163,47689,1151,1665
13909,162,43554,1103,1613
13910,160,47845,1117,1631
13911,161,45617,1101,1866
13912,161,46657,1089,1599
13913,160,46503,1116,1881
13914,161,45575,1070,1580
13915,161,47404,1130,1895
13916,161,44194,1067,1577
13917,161,48120,1169,1773
13918,161,43930,1104,1618
13919,160,47845,1117,1631
13920,161,45406,1092,1857
13921,161,46066,1073,1583
13922,161,47024,1130,1896
13923,160,44913,1051,1561
13924,161,48247,1154,1919
13925,161,44174,1072,1582
13926,161,47891,1169,1729
13927,161,44169,1100,1646
13928,160,47645,1110,1621
13929,161,45649,1099,1865
13930,160,46382,1083,1593
13931,161,46928,1127,1893
13932,161,45579,1070,1580
13933,160,47645,1137,1903
13934,162,44452,1066,1576
13935,160,48920,1169,1906
13936,161,43217,1101,1611
13937,161,47961,1126,1640
13938,161,45467,1097,1862
13939,160,46446,1082,1592
13940,161,46762,1124,1889
13941,161,45248,1058,1571
13942,160,47833,1144,1909
13943,161,44608,1060,1570
13944,161,48447,1168,1877
13945,161,43308,1104,1614
13946,161,47101,1102,1616
13947,160,45710,1100,1866
13948,161,46079,1075,1585
13949,161,46912,1123,1892
13950,160,45251,1063,1573
13951,161,48756,1173,1939
13952,161,45474,1074,1584
13953,160,48842,1173,1938
13954,161,45064,1065,1575
13955,161,48584,1159,1925
13956,161,43379,1100,1610
13957,160,47799,1132,1646
13958,161,45397,1097,1862
13959,161,46998,1096,1608
13960,161,46400,1117,1882
13961,160,45924,1074,1584
13962,161,47295,1133,1898
13963,160,44778,1051,1561
13964,161,48667,1164,1929
13965,161,43950,1082,1593
13966,161,47651,1159,1673
13967,161,44886,1087,1775
13968,160,47255,1101,1611
13969,161,45915,1103,1869
13970,160,45750,1068,1578
13971,161,47120,1126,1892
13972,161,44797,1055,1565
13973,161,48534,1158,1923
13974,161,43637,1092,1602
13975,161,47587,1140,1654
13976,160,45142,1089,1855
13977,161,47208,1102,1612
13978,161,46136,1108,1874
13979,161,45846,1072,1582
13980,160,47578,1142,1907
13981,161,44665,1047,1558
13982,161,48554,1160,1925
13983,161,43938,1086,1596
13984,160,47947,1164,1678
13985,161,44547,1087,1720
13986,161,47114,1097,1607
13987,160,46002,1106,1871
13988,161,46034,1077,1587
13989,161,47210,1130,1895
13990,160,45073,1059,1570
13991,161,48301,1153,1921
13992,161,43916,1081,1591
13993,161,48215,1169,1707
13994,161,44078,1091,1660
13995,160,47304,1102,1612
13996,161,45800,1101,1866
13997,161,45968,1074,1585
13998,160,47278,1133,1898
13999,161,44831,1051,1563
14000,161,48284,1152,1917
14001,161,43870,1088,1598
14002,160,47765,1156,1670
14003,161,45032,1089,1821
14004,161,47386,1105,1615
14005,161,46001,1108,1873
14006,160,46153,1078,1589
14007,161,47135,1131,1896
14008,160,44850,1050,1560
14009,161,48420,1159,1924
14010,161,44168,1072,1582
14011,161,47785,1169,1716
14012,161,44124,1094,1655
14013,160,47537,1108,1618
14014,161,45721,1100,1866
14015,161,46329,1083,1593
14016,161,47076,1131,1896
14017,160,45335,1063,1573
14018,161,47884,1144,1910
14019,161,44346,1068,1578
14020,161,47838,1169,1752
14021,165,44707,1111,1639
14022,161,48093,1148,1662
14023,161,44995,1085,1850
14024,160,46879,1092,1602
14025,161,46318,1113,1880
14026,161,45665,1068,1578
14027,160,47585,1140,1905
14028,161,44731,1051,1561
14029,160,48591,1160,1928
14030,161,43822,1092,1603
14031,161,47675,1148,1662
14032,161,45098,1089,1854
14033,161,47213,1101,1611
14034,160,46092,1108,1874
14035,161,46211,1082,1592
14036,161,47135,1129,1895
14037,160,44909,1053,1563
14038,161,48315,1154,1919
14039,161,43742,1083,1594
14040,161,47292,1142,1656
14041,161,45167,1093,1858
14042,160,47170,1101,1611
14043,161,46179,1110,1876
14044,161,45926,1074,1584
14045,161,46889,1118,1883
14046,161,44537,1052,1563
14047,160,48231,1163,1858
14048,162,43302,1106,1616
14049,160,47823,1124,1638
14050,161,45338,1094,1859
14051,161,46775,1093,1603
14052,160,46410,1114,1879
14053,161,45284,1060,1571
14054,161,48475,1167,1932
14055,160,45648,1077,1587
14056,161,48629,1169,1934
14057,161,45518,1076,1586
14058,160,48597,1164,1929
14059,161,43834,1072,1582
14060,161,47496,1159,1673
14061,161,44924,1089,1768
14062,160,47230,1100,1611
14063,161,45962,1105,1870
14064,160,46111,1078,1588
14065,161,47170,1129,1895
14066,161,44636,1047,1557
14067,160,48529,1159,1924
14068,161,43362,1088,1599
14069,161,47761,1140,1654
14070,161,44973,1082,1848
14071,161,46468,1083,1594
14072,161,46763,1124,1889
14073,160,45426,1063,1573
14074,161,47658,1139,1904
14075,161,44411,1060,1570
14076,161,48608,1169,1880
14077,161,43234,1102,1612
14078,162,47889,1123,1637
14079,161,45076,1087,1855
14080,161,46735,1089,1599
14081,160,46354,1112,1877
14082,161,45724,1071,1581
14083,160,47744,1145,1911
14084,161,44669,1051,1561
14085,161,48618,1161,1926
14086,161,43632,1091,1601
14087,161,47610,1141,1655
14088,160,45072,1087,1852
14089,161,47094,1100,1610
14090,160,46262,1111,1877
14091,161,45583,1065,1575
14092,160,47581,1139,1905
14093,161,44522,1049,1559
14094,161,48761,1163,1927
14095,161,42943,1091,1602
14096,161,47578,1108,1621
14097,161,45787,1104,1869
14098,160,46432,1084,1594
14099,161,46851,1125,1890
14100,161,45288,1061,1571
14101,160,47850,1143,1908
14102,162,44366,1068,1578
14103,160,48397,1169,1824
14104,161,43398,1099,1609
14105,161,47681,1111,1623
14106,161,45646,1100,1866
14107,160,46597,1089,1599
14108,161,46735,1122,1889
14109,160,45411,1064,1574
14110,161,47970,1149,1914
14111,162,44375,1056,1567
14112,160,49023,1170,1935
14113,161,43352,1101,1611
14114,161,47978,1136,1650
14115,161,45058,1085,1852
14116,160,47081,1101,1611
14117,161,46374,1115,1880
14118,161,45938,1076,1586
14119,160,47409,1135,1904
14120,162,44267,1041,1551
14121,160,48767,1162,1924
14122,161,43158,1099,1611
14123,161,47837,1123,1637
14124,161,45440,1096,1861
14125,160,46803,1093,1603
14126,161,46652,1122,1887
14127,160,45475,1063,1573
14128,161,47560,1137,1904
14129,161,44666,1055,1565
14130,160,48840,1165,1930
14131,161,43363,1099,1609
14132,161,47754,1131,1645
14133,161,45255,1091,1856
14134,160,46904,1095,1605
14135,161,46562,1119,1885
14136,160,45991,1077,1587
14137,161,47333,1132,1897
14138,160,44385,1044,1554
14139,161,48895,1167,1932
14140,161,43430,1096,1606
14141,161,47712,1134,1648
14142,161,45277,1092,1859
14143,160,46851,1093,1603
14144,161,46507,1118,1883
14145,160,45375,1059,1569
14146,161,47665,1141,1907
14147,161,44460,1050,1560
14148,161,48647,1163,1910
14149,161,43236,1101,1611
14150,160,47687,1120,1634
14151,161,45569,1099,1865
14152,161,46773,1092,1602
14153,160,46520,1118,1883
14154,161,45549,1066,1576
14155,160,47535,1137,1902
14156,161,44583,1057,1567
14157,161,48895,1168,1933
14158,161,44529,1099,1609
14159,161,50213,1179,1950
14160,161,44846,1092,1602
14161,161,49821,1182,1953
14162,161,43753,1089,1599
14163,160,47910,1155,1669
14164,161,44946,1086,1818
14165,161,47357,1105,1615
14166,160,46021,1109,1874
14167,161,46083,1077,1587
14168,161,47243,1133,1898
14169,160,45102,1058,1568
14170,162,47875,1140,1905
14171,161,44057,1086,1596
14172,160,47675,1160,1674
14173,161,44646,1079,1768
14174,160,47352,1105,1616
14175,161,46079,1108,1874
14176,161,46206,1081,1591
14177,161,47251,1134,1899
14178,160,44919,1052,1562
14179,161,48386,1157,1922
14180,161,44242,1071,1581
14181,161,47744,1169,1719
14182,160,44019,1091,1642
14183,161,47244,1100,1611
14184,161,45953,1106,1871
14185,160,46091,1077,1587
14186,161,47128,1130,1896
14187,160,44911,1054,1565
14188,161,48497,1161,1926
14189,161,44396,1073,1583
14190,161,48189,1169,1786
14191,161,43689,1100,1612
14192,161,47429,1104,1614
14193,160,45850,1105,1870
14194,161,46338,1082,1592
14195,161,46556,1113,1882
14196,161,45312,1065,1575
14197,160,48184,1151,1916
14198,162,44232,1075,1585
14199,160,48531,1169,1805
14200,161,43688,1105,1616
14201,161,47755,1115,1629
14202,161,45602,1099,1864
14203,160,46787,1093,1603
14204,161,46592,1120,1885
14205,162,46132,1083,1593
14206,161,47301,1133,1898
14207,161,44497,1044,1554
14208,160,48692,1162,1928
14209,162,43623,1096,1606
14210,160,47435,1132,1646
14211,161,45214,1090,1859
14212,161,46729,1090,1600
14213,160,46510,1117,1882
14214,161,45767,1072,1582
14215,161,47431,1134,1901
14216,161,44791,1054,1564
14217,160,48628,1160,1925
14218,161,43481,1094,1604
14219,161,47739,1138,1652
14220,161,44956,1082,1847
14221,161,46945,1097,1607
14222,160,46568,1121,1887
14223,161,46020,1078,1588
14224,161,47415,1137,1902
14225,161,44820,1052,1562
14226,160,48343,1153,1918
14227,161,43627,1090,1601
14228,161,47701,1146,1660
14229,161,45083,1089,1854
14230,160,47330,1105,1615
14231,161,45958,1105,1870
14232,160,46035,1080,1590
14233,161,47223,1131,1897
14234,160,44719,1049,1559
14235,161,48552,1160,1927
14236,161,43925,1086,1596
14237,161,47696,1156,1670
14238,161,44886,1084,1799
14239,160,47229,1101,1611
14240,161,46054,1108,1873
14241,160,45968,1074,1584
14242,161,47246,1132,1898
14243,161,44686,1047,1557
14244,163,48701,1165,1930
14245,162,43781,1076,1586
14246,160,47666,1159,1673
14247,161,44784,1084,1764
14248,161,47365,1105,1616
14249,162,46043,1108,1873
14250,161,46541,1088,1598
14251,160,46758,1122,1887
14252,161,45431,1065,1575
14253,161,47820,1143,1910
14254,161,44288,1064,1574
14255,161,48233,1169,1810
14256,160,43353,1093,1604
14257,161,47365,1106,1616
14258,161,45946,1107,1872
14259,160,46480,1087,1597
14260,161,46869,1125,1890
14261,161,45607,1071,1581
14262,160,48503,1168,1933
14263,161,45848,1082,1592
14264,161,48627,1171,1936
14265,160,45405,1070,1580
14266,161,48278,1154,1921
14267,161,44256,1078,1587
14268,161,47516,1169,1683
14269,161,44028,1082,1670
14270,161,47280,1103,1613
14271,160,46094,1109,1874
14272,161,45975,1074,1584
14273,161,47075,1127,1892
14274,160,44964,1056,1566
14275,161,48586,1162,1928
14276,161,43766,1076,1586
14277,161,47842,1164,1678
14278,161,44509,1086,1717
14279,160,47167,1099,1609
14280,161,45877,1102,1868
14281,160,45856,1072,1582
14282,161,47370,1135,1903
14283,161,44928,1056,1566
14284,160,48417,1155,1920
14285,161,43777,1086,1596
14286,161,47493,1146,1660
14287,160,44948,1083,1849
14288,161,46948,1095,1605
14289,161,46426,1118,1884
14290,161,45749,1069,1579
14291,160,47503,1139,1904
14292,161,44610,1046,1556
14293,160,48555,1158,1923
14294,162,41453,1036,1549
14295,160,46570,1088,1598
14296,161,46756,1123,1889
14297,160,45657,1070,1580
14298,160,47643,1139,1905
14299,161,44498,1053,1563
14300,161,48896,1170,1935
14301,163,44117,1098,1608
14302,160,47635,1151,1665
14303,161,44886,1083,1843
14304,160,47202,1101,1611
14305,161,46160,1110,1876
14306,160,45744,1068,1578
14307,161,47234,1134,1899
14308,161,44567,1046,1556
14309,160,48615,1159,1924
14310,161,44064,1094,1604
14311,161,47723,1155,1669
14312,160,45127,1091,1842
14313,160,47080,1096,1606
14314,161,46004,1106,1873
14315,160,46027,1078,1588
14316,161,47189,1129,1895
14317,160,44730,1049,1559
14318,161,48506,1158,1923
14319,161,43052,1087,1597
14320,161,47721,1131,1645
14321,161,45363,1095,1860
14322,161,46953,1096,1606
14323,160,46310,1113,1879
14324,161,45734,1070,1580
14325,161,47512,1137,1903
14326,161,44524,1045,1555
14327,160,48822,1167,1932
14328,162,43306,1093,1603
14329,160,47600,1130,1644
14330,161,45498,1099,1865
14331,160,46811,1091,1601
14332,161,46314,1113,1878
14333,161,45992,1078,1588
14334,161,47394,1135,1900
14335,160,44616,1047,1557
14336,161,48745,1165,1930
14337,161,43434,1089,1599
14338,161,47758,1141,1655
14339,160,45158,1089,1854
14340,161,46695,1087,1597
14341,161,46341,1113,1878
14342,161,45739,1071,1582
14343,161,47587,1140,1906
14344,161,44205,1046,1557
14345,161,47625,1167,1776
14346,161,43702,1100,1612
14347,161,47511,1107,1618
14348,161,45620,1097,1863
14349,160,46249,1080,1590
14350,161,46847,1122,1887
14351,160,45027,1056,1566
14352,161,48326,1156,1921
14353,161,44020,1077,1587
14354,161,48042,1169,1710
14355,161,44119,1094,1657
14356,161,47469,1106,1616
14357,160,45798,1101,1867
14358,161,45997,1073,1583
14359,161,47126,1129,1894
14360,160,45190,1061,1571
14361,161,48084,1148,1913
14362,161,43623,1076,1586
14363,161,47859,1160,1674
14364,160,44694,1082,1752
14365,161,47759,1117,1627
14366,161,46236,1118,1884
14367,161,47979,1128,1638
14368,160,46534,1127,1892
14369,161,46570,1087,1599
14370,161,46642,1118,1883
14371,161,45209,1058,1568
14372,160,47979,1147,1912
14373,162,44238,1065,1575
14374,160,47549,1169,1714
14375,161,44219,1098,1652
14376,161,47162,1096,1607
14377,161,45954,1106,1871
14378,160,46071,1076,1586
14379,161,47256,1135,1900
14380,161,45128,1058,1568
14381,160,48197,1153,1919
14382,161,43977,1070,1580
14383,161,48268,1169,1757
14384,161,43781,1093,1611
14385,161,47496,1107,1617
14386,160,45816,1103,1868
14387,161,46568,1091,1601
14388,161,46968,1127,1893
14389,160,45314,1062,1572
14390,161,47890,1145,1910
14391,161,44442,1064,1574
14392,161,48170,1169,1818
14393,161,43535,1102,1612
14394,161,47397,1103,1617
14395,161,45605,1097,1862
14396,161,46287,1081,1591
14397,160,47050,1128,1894
14398,161,45062,1056,1566
14399,161,48155,1150,1915
14400,161,43977,1072,1584
14401,160,47559,1165,1679
14402,161,44660,1094,1720
14403,161,47299,1101,1612
14404,161,46050,1110,1875
14405,160,46602,1090,1600
14406,161,46786,1123,1888
14407,161,45431,1065,1575
14408,161,47923,1147,1913
14409,161,44472,1059,1569
14410,161,48336,1168,1853
14411,160,43237,1101,1614
14412,161,47857,1118,1632
14413,161,45622,1101,1866
14414,161,46672,1089,1599
14415,160,46525,1117,1882
14416,161,45464,1065,1575
14417,161,47879,1148,1913
14418,160,44782,1054,1564
14419,161,47853,1155,1837
14420,163,43326,1104,1614
14421,161,47870,1145,1659
14422,161,45022,1085,1851
14423,160,46962,1095,1605
14424,161,46480,1120,1885
14425,161,46008,1076,1586
14426,161,47351,1135,1901
14427,160,44896,1054,1564
14428,161,48403,1157,1922
14429,161,44000,1080,1590
14430,161,47608,1162,1676
14431,160,44973,1094,1751
14432,161,47304,1101,1611
14433,161,45616,1096,1862
14434,161,46015,1076,1586
14435,161,47421,1139,1904
14436,160,44796,1050,1560
14437,161,48477,1160,1925
14438,161,44190,1075,1585
14439,161,48196,1169,1759
14440,160,43858,1096,1617
14441,161,47687,1112,1623
14442,161,45740,1102,1868
14443,163,46925,1098,1608
14444,161,46530,1116,1883
14445,161,45859,1076,1586
14446,160,47696,1143,1909
14447,161,44572,1046,1556
14448,161,48672,1160,1927
14449,161,43457,1098,1608
14450,161,47603,1131,1645
14451,161,45323,1094,1859
14452,160,46841,1092,1602
14453,161,46480,1117,1883
14454,161,45622,1067,1577
14455,160,47560,1139,1904
14456,161,44884,1056,1566
14457,161,48607,1161,1926
14458,161,43715,1088,1598
14459,161,47902,1155,1669
14460,160,44860,1082,1805
14461,161,47258,1102,1612
14462,161,46048,1108,1874
14463,160,45638,1066,1576
14464,161,47523,1139,1904
14465,161,44640,1047,1557
14466,161,48528,1158,1924
14467,161,43779,1092,1602
14468,161,47079,1129,1643
14469,161,45863,1113,1878
14470,160,48059,1125,1635
14471,161,46179,1120,1886
14472,161,48206,1132,1642
14473,160,45780,1104,1869
14474,161,46473,1086,1596
14475,161,46801,1123,1888
14476,160,45219,1059,1569
14477,161,48033,1149,1914
14478,161,44337,1065,1575
14479,161,48651,1169,1864
14480,161,43167,1100,1610
14481,161,47845,1117,1631
14482,160,45538,1098,1863
14483,161,46612,1088,1598
14484,161,46640,1120,1885
14485,161,45275,1059,1569
14486,160,47698,1139,1907
14487,162,44205,1065,1575
14488,160,47756,1169,1737
14489,161,43862,1091,1628
14490,161,47244,1100,1611
14491,161,46082,1109,1875
14492,160,46008,1074,1584
14493,161,46900,1122,1887
14494,161,44854,1052,1562
14495,161,48499,1160,1925
14496,161,44126,1080,1590
14497,161,48150,1169,1730
14498,160,43983,1095,1634
14499,161,47444,1105,1615
14500,161,46000,1109,1874
14501,160,46384,1083,1593
14502,161,46825,1123,1891
14503,161,45333,1063,1573
14504,160,47898,1144,1909
14505,162,44096,1070,1580
14506,161,47912,1169,1729
14507,160,43926,1092,1634
14508,161,47625,1111,1621
14509,161,45927,1108,1873
14510,160,46528,1087,1599
14511,161,46789,1124,1889
14512,161,45459,1065,1575
14513,160,47893,1147,1913
14514,161,44503,1054,1564
14515,161,48765,1166,1924
14516,161,43350,1102,1612
14517,161,47574,1123,1637
14518,161,45245,1089,1855
14519,161,46528,1086,1596
14520,161,46608,1118,1883
14521,160,45198,1058,1570
14522,161,47916,1145,1910
14523,161,44336,1067,1577
14524,161,47871,1169,1761
14525,161,43807,1096,1610
14526,161,47476,1106,1616
14527,160,45682,1099,1864
14528,161,46085,1076,1586
14529,161,47086,1129,1896
14530,160,45189,1061,1571
14531,161,48176,1151,1917
14532,161,44048,1073,1583
14533,161,47501,1165,1679
14534,161,44391,1084,1710
14535,161,47213,1100,1610
14536,160,46118,1111,1876
14537,161,46022,1075,1586
14538,161,47140,1130,1896
14539,160,45176,1061,1571
14540,161,48220,1152,1917
14541,161,44074,1076,1586
14542,161,47525,1164,1678
14543,161,44259,1077,1707
14544,161,46967,1095,1605
14545,160,46236,1112,1879
14546,161,45973,1076,1586
14547,161,47295,1132,1897
14548,161,44807,1052,1563
14549,160,48569,1161,1927
14550,162,43745,1083,1593
14551,160,47637,1152,1666
14552,161,44906,1084,1831
14553,161,47193,1101,1612
14554,160,46153,1111,1876
14555,161,45852,1071,1581
14556,161,47291,1133,1898
14557,160,44753,1050,1561
14558,161,48486,1158,1924
14559,161,43837,1086,1596
14560,161,47478,1148,1662
14561,161,45074,1089,1854
14562,161,47519,1110,1620
14563,160,45833,1103,1868
14564,161,45661,1065,1576
14565,161,47639,1145,1910
14566,160,45002,1057,1567
14567,161,48226,1152,1917
14568,162,43280,1078,1588
14569,160,47893,1150,1664
14570,161,44972,1085,1850
14571,161,47057,1097,1608
14572,161,46546,1123,1888
14573,160,47309,1112,1622
14574,161,47282,1145,1910
14575,161,47248,1111,1621
14576,160,46943,1133,1898
14577,161,45689,1067,1577
14578,161,47653,1144,1909
14579,161,44590,1045,1556
14580,161,48605,1160,1927
14581,161,43474,1088,1598
14582,160,47566,1138,1652
14583,161,45112,1087,1852
14584,161,46791,1091,1601
14585,160,46375,1113,1879
14586,161,45334,1059,1569
14587,161,47726,1142,1908
14588,161,44437,1054,1564
14589,161,48088,1168,1833
14590,163,43373,1102,1612
14591,161,47737,1131,1645
14592,161,45404,1097,1862
14593,160,46262,1075,1585
14594,161,46586,1118,1884
14595,161,45704,1072,1582
14596,161,47844,1147,1912
14597,161,44647,1049,1559
14598,160,48766,1164,1929
14599,161,43500,1092,1602
14600,161,47764,1141,1655
14601,161,45123,1089,1858
14602,161,47300,1105,1615
14603,161,45946,1102,1867
14604,160,45952,1076,1587
14605,161,47503,1140,1905
14606,161,45072,1060,1570
14607,161,48279,1152,1917
14608,161,43828,1080,1590
14609,161,47657,1157,1671
14610,160,44844,1084,1796
14611,161,47535,1110,1621
14612,161,45928,1106,1872
14613,161,46493,1088,1598
14614,160,47105,1132,1897
14615,161,45152,1057,1567
14616,161,48019,1148,1913
14617,161,44204,1067,1577
14618,161,47182,1164,1678
14619,161,44746,1087,1736
14620,161,47590,1112,1622
14621,160,45750,1099,1864
14622,161,46131,1077,1587
14623,161,47034,1127,1892
14624,161,44969,1055,1565
14625,160,48556,1163,1928
14626,162,44455,1071,1581
14627,161,47914,1169,1765
14628,160,44002,1104,1618
14629,161,47565,1109,1623
14630,161,45809,1106,1871
14631,160,46782,1093,1603
14632,161,46519,1117,1883
14633,161,45341,1061,1571
14634,160,47821,1143,1908
14635,162,44252,1059,1569
14636,161,48704,1169,1878
14637,161,43293,1104,1614
14638,160,47858,1125,1639
14639,161,45405,1094,1862
14640,161,46613,1087,1597
14641,160,46660,1122,1887
14642,162,44984,1049,1559
14643,160,47964,1147,1914
14644,162,44269,1060,1570
14645,160,48715,1169,1879
14646,161,43185,1100,1611
14647,161,47478,1107,1621
14648,161,45653,1099,1865
14649,160,46450,1085,1595
14650,161,46888,1126,1891
14651,161,45538,1068,1578
14652,160,47957,1148,1914
14653,161,44453,1053,1563
14654,161,49048,1174,1939
14655,161,43372,1094,1606
14656,161,47671,1133,1647
14657,160,45151,1087,1852
14658,161,46618,1087,1597
14659,161,46579,1118,1883
14660,160,45664,1070,1580
14661,161,47553,1137,1903
14662,161,44645,1054,1565
14663,161,48602,1162,1909
14664,161,43190,1101,1611
14665,161,47777,1121,1635
14666,161,45455,1096,1863
14667,161,46484,1084,1594
14668,161,46714,1121,1886
14669,160,45242,1058,1568
14670,161,47959,1147,1912
14671,161,44223,1061,1571
14672,161,48120,1169,1799
14673,161,43690,1103,1614
14674,160,47736,1113,1627
14675,161,45349,1090,1856
14676,161,46956,1101,1611
14677,160,47417,1149,1914
14678,161,47376,1115,1625
14679,161,47078,1138,1903
14680,160,46609,1093,1603
14681,161,46956,1126,1891
14682,161,45101,1057,1567
14683,161,48296,1156,1921
14684,161,44452,1066,1576
14685,161,48632,1169,1870
14686,160,43086,1096,1606
14687,161,47688,1111,1624
14688,161,45310,1087,1853
14689,161,46143,1078,1588
14690,161,47181,1133,1898
14691,160,45279,1063,1572
14692,161,47871,1142,1907
14693,161,44024,1075,1585
14694,161,47390,1159,1673
14695,161,44727,1082,1764
14696,160,47106,1098,1608
14697,161,46146,1110,1875
14698,161,45864,1072,1582
14699,160,47407,1136,1901
14700,161,44883,1053,1563
14701,161,48418,1157,1922
14702,161,43619,1082,1592
14703,161,47209,1136,1650
14704,160,45369,1096,1861
14705,161,47239,1103,1613
14706,161,46086,1107,1873
14707,160,45953,1075,1585
14708,161,47271,1131,1897
14709,161,44501,1043,1553
14710,161,48707,1163,1928
14711,161,43547,1094,1604
14712,161,47729,1140,1654
14713,160,45274,1094,1859
14714,161,46833,1091,1601
14715,161,46271,1112,1877
14716,160,45632,1067,1578
14717,163,47460,1136,1902
14718,161,44637,1049,1559
14719,161,48693,1162,1930
14720,161,43607,1095,1605
14721,161,47756,1142,1656
14722,160,45173,1091,1859
14723,161,47240,1103,1613
14724,161,46165,1110,1875
14725,161,46083,1078,1589
14726,160,47299,1135,1901
14727,161,45012,1056,1566
14728,161,48285,1154,1920
14729,161,44183,1076,1586
14730,161,47885,1169,1716
14731,161,44101,1093,1651
14732,160,47338,1102,1613
14733,161,45810,1102,1867
14734,161,46438,1087,1597
14735,161,46781,1120,1885
14736,160,44716,1047,1557
14737,161,48444,1158,1923
14738,161,44259,1080,1590
14739,161,48308,1169,1765
14740,161,43910,1101,1615
14741,161,47348,1101,1614
14742,161,45467,1091,1857
14743,161,46403,1087,1597
14744,160,47025,1127,1893
14745,161,45054,1056,1566
14746,160,48314,1156,1924
14747,162,44133,1070,1580
14748,160,48362,1169,1788
14749,161,43676,1099,1611
14750,161,47606,1109,1620
14751,161,45890,1106,1871
14752,160,46468,1085,1595
14753,161,46887,1126,1891
14754,161,45458,1065,1575
14755,161,47807,1144,1909
14756,161,44446,1057,1567
14757,160,48884,1168,1925
14758,162,43171,1100,1610
14759,160,47902,1125,1639
14760,161,45323,1092,1857
14761,162,46653,1089,1599
14762,161,46452,1118,1883
14763,161,46017,1077,1587
14764,160,47183,1128,1894
14765,161,44915,1059,1569
14766,160,48390,1155,1920
14767,162,42911,1090,1601
14768,160,47850,1127,1641
14769,161,45364,1095,1860
14770,161,46783,1092,1602
14771,160,46572,1119,1884
14772,161,45849,1074,1584
14773,161,47456,1136,1901
14774,160,44556,1046,1556
14775,161,48779,1165,1931
14776,161,43570,1092,1604
14777,161,47834,1145,1659
14778,161,45064,1088,1853
14779,160,46975,1096,1606
14780,161,46871,1134,1899
14781,161,47111,1106,1616
14782,160,47161,1140,1906
14783,161,47187,1110,1620
14784,161,46782,1124,1889
14785,160,45285,1059,1569
14786,161,47916,1146,1912
14787,161,44340,1062,1572
14788,161,48586,1169,1867
14789,161,43206,1101,1611
14790,161,47478,1107,1621
14791,160,45683,1101,1867
14792,161,45672,1062,1572
14793,161,47311,1135,1900
14794,161,44877,1052,1562
14795,161,48328,1154,1919
14796,161,44258,1080,1590
14797,161,48190,1169,1750
14798,160,43852,1094,1618
14799,161,47639,1111,1621
14800,161,45640,1098,1863
14801,160,46569,1090,1600
14802,161,46724,1119,1884
14803,161,45378,1064,1574
14804,160,47972,1150,1915
14805,161,44193,1067,1577
14806,161,48406,1169,1810
14807,161,43610,1103,1613
14808,161,47694,1112,1626
14809,161,45732,1104,1869
14810,160,46585,1087,1597
14811,161,46639,1120,1885
14812,160,45284,1061,1571
14813,163,48225,1157,1923
14814,161,44707,1051,1561
14815,160,48688,1162,1928
14816,161,43334,1093,1603
14817,161,47204,1119,1633
14818,161,45549,1098,1864
14819,161,46591,1087,1597
14820,160,46594,1118,1883
14821,161,45275,1060,1570
14822,161,47950,1146,1911
14823,161,44428,1061,1571
14824,160,48722,1169,1893
14825,161,43486,1105,1615
14826,161,47855,1133,1647
14827,161,45257,1091,1856
14828,161,46675,1088,1598
14829,160,46483,1118,1883
14830,161,45760,1072,1582
14831,160,47403,1133,1901
14832,161,44614,1052,1562
14833,161,48688,1161,1922
14834,161,43542,1102,1612
14835,161,47995,1141,1655
14836,160,44999,1084,1849
14837,161,47090,1100,1610
14838,161,46397,1117,1883
14839,160,46123,1082,1592
14840,161,47097,1127,1894
14841,161,44286,1037,1547
14842,161,48813,1166,1931
14843,161,43653,1093,1604
14844,161,47608,1140,1654
14845,160,45130,1090,1855
14846,161,47254,1104,1614
14847,160,46322,1116,1883
14848,161,45783,1068,1578
14849,161,47359,1135,1900
14850,160,44847,1053,1563
14851,161,48391,1155,1921
14852,161,43743,1087,1598
14853,161,47650,1149,1663
14854,161,44959,1086,1851
14855,160,46949,1094,1606
14856,161,46319,1114,1879
14857,160,45819,1071,1581
14858,161,47267,1131,1896
14859,161,44908,1056,1566
14860,160,48527,1159,1924
14861,161,43722,1087,1598
14862,161,47611,1147,1661
14863,161,45103,1089,1855
14864,161,47553,1111,1621
14865,160,45858,1103,1870
14866,161,45512,1060,1570
14867,161,47585,1142,1907
14868,161,44862,1055,1565
14869,160,48377,1155,1920
